WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
5322.924   8.94150    8.500000   117.4285   194.954    381.7545   2.714789   -0.042514   353.870    514.1946   10.8347    5602.544   
5322.771   8.92503    8.500000   116.0558   195.674    383.0079   2.713370   -0.040541   341.979    504.5989   11.2540    5542.765   
5322.619   8.92503    8.500000   114.2210   195.817    384.8329   2.715719   -0.036759   333.427    498.3192   11.4869    5515.925   
5322.467   8.90855    8.500000   109.2442   197.267    389.0656   2.713452   -0.029191   337.618    502.1759   11.4239    5523.244   
5322.314   8.90855    8.500000   105.0570   202.139    390.1196   2.701997   -0.031831   353.832    518.1613   11.0317    5561.064   
5322.162   8.90855    8.500000   104.1556   205.950    389.0015   2.688107   -0.037937   376.253    538.3525   10.5684    5548.255   
5322.010   8.89207    8.500000   106.3770   206.404    387.1943   2.684692   -0.042224   392.721    556.2157   10.2757    5561.675   
5321.857   8.90855    8.500000   109.5421   203.242    387.9748   2.693726   -0.037476   398.642    562.9093   10.1495    5623.895   
5321.705   8.91090    8.500000   113.6545   199.909    389.2726   2.706675   -0.031411   394.667    557.0206   10.0710    5650.124   
5321.552   8.89207    8.500000   113.9978   198.582    390.3081   2.712052   -0.027886   388.529    544.5155   9.9439     5604.375   
5321.399   8.87742    8.500000   109.9158   200.655    390.1976   2.706188   -0.030195   382.249    531.1198   9.7678     5593.699   
5321.247   8.89207    8.500000   105.3346   203.009    387.4695   2.695400   -0.038323   375.076    518.0251   9.6595     5563.505   
5321.095   8.89207    8.500000   102.7029   203.595    385.5988   2.688661   -0.042898   368.407    511.3199   9.7580     5520.805   
5320.942   8.89207    8.500000   102.6616   203.468    385.7043   2.688984   -0.042548   363.066    510.0304   9.9614     5531.784   
5320.790   8.89207    8.500000   105.7034   203.783    389.2114   2.693244   -0.035376   362.447    511.3964   10.0403    5530.260   
5320.638   8.89207    8.500000   108.1213   204.173    392.0482   2.699530   -0.029756   364.995    510.8986   9.8630     5539.715   
5320.485   8.90855    8.500000   107.1793   201.937    392.3287   2.704908   -0.026965   371.681    511.6217   9.4867     5548.255   
5320.333   8.91090    8.500000   106.4974   199.134    387.0807   2.709670   -0.035303   378.509    512.3822   9.0748     5561.675   
5320.181   8.90855    8.500000   106.3362   194.197    381.7714   2.714022   -0.041699   385.897    514.1675   8.7815     5550.694   
5320.028   8.90855    8.500000   107.2465   191.311    377.4018   2.718575   -0.048222   388.788    517.5103   8.7019     5563.505   
5319.876   8.89207    8.500000   108.8352   189.990    376.9831   2.720773   -0.047754   387.795    519.0901   8.8554     5571.435   
5319.724   8.90855    8.500000   109.5188   191.960    379.9125   2.720781   -0.043419   382.579    518.4816   9.0609     5565.029   
5319.571   8.90855    8.500000   109.3810   195.228    385.2874   2.715816   -0.035181   379.381    517.6943   9.3198     5546.425   
5319.419   8.89207    8.500000   111.0720   200.323    388.3909   2.709404   -0.033700   371.715    514.6027   9.6217     5530.564   
5319.267   8.90855    8.500000   112.8257   201.224    390.4147   2.708383   -0.030301   361.568    506.1293   9.9334     5515.925   
5319.114   8.90855    8.500000   113.1748   198.531    389.4957   2.716491   -0.029556   352.175    500.1385   10.2304    5522.024   
5318.962   8.90672    8.500000   113.6915   195.296    390.2616   2.726105   -0.024649   350.191    501.0438   10.4607    5537.885   
5318.809   8.89207    8.500000   114.3690   195.792    392.3596   2.728143   -0.020725   356.209    512.4935   10.5299    5541.544   
5318.656   8.89207    8.500000   115.2496   201.299    397.4717   2.717853   -0.015569   369.524    526.9797   10.4181    5542.155   
5318.504   8.90855    8.500000   116.1756   208.611    400.5786   2.701616   -0.016265   378.718    536.4730   10.3042    5558.015   
5318.352   8.90855    8.500000   116.9959   212.494    401.5835   2.690880   -0.017879   374.932    534.3517   10.5076    5553.744   
5318.199   8.89207    8.500000   113.7078   209.259    397.1892   2.693081   -0.023906   355.470    519.4399   11.2304    5547.645   
5318.047   8.90855    8.500000   109.4964   200.049    387.7610   2.708895   -0.034767   319.165    489.9040   12.5720    5547.645   
5317.895   8.90855    8.500000   108.1991   185.117    373.0505   2.735391   -0.051230   272.577    449.6103   14.4598    5547.035   
5317.742   8.89207    8.500000   109.7794   171.246    360.5796   2.764573   -0.063764   230.319    406.6214   16.3620    5543.375   
5317.590   8.90855    8.500000   111.1726   164.296    356.2842   2.784696   -0.065390   208.034    382.3600   17.5672    5519.584   
5317.438   8.90855    8.500000   113.4277   166.950    362.9996   2.786794   -0.053160   208.951    385.9748   17.7236    5498.234   
5317.285   8.89207    8.500000   112.5580   176.998    374.7308   2.770295   -0.038551   227.827    408.0005   17.0048    5494.575   
5317.133   8.90855    8.500000   111.1556   188.775    383.9749   2.745979   -0.031285   250.184    432.1468   15.9414    5499.455   
5316.980   8.90855    8.500000   113.3272   195.786    388.6628   2.727937   -0.028543   266.918    447.9733   15.0117    5501.895   
5316.828   8.89207    8.500000   116.3724   197.233    389.2647   2.722699   -0.028737   274.997    449.9534   14.3853    5496.404   
5316.676   8.90855    8.500000   117.4934   196.437    391.0660   2.725735   -0.024111   275.305    447.6284   14.1232    5543.375   
5316.523   8.90855    8.500000   118.1625   195.305    390.8317   2.730818   -0.023452   271.888    444.6844   14.2378    5553.135   
5316.371   8.89207    8.500000   117.7980   194.365    391.3378   2.733650   -0.021417   267.948    442.9070   14.5340    5533.615   
5316.218   8.90855    8.500000   116.0616   193.855    389.5380   2.734908   -0.024702   264.691    442.2796   14.8316    5551.915   
5316.065   8.90855    8.500000   114.6507   192.092    387.3804   2.735493   -0.027467   264.015    445.3015   14.9866    5509.215   
5315.913   8.90855    8.500000   112.4524   190.046    383.2652   2.737755   -0.034155   267.417    447.6138   14.9015    5482.375   
5315.761   8.89207    8.500000   109.9590   188.494    383.2025   2.739662   -0.032650   270.977    450.4105   14.5893    5484.204   
5315.608   8.90855    8.500000   107.6115   188.617    382.0231   2.740366   -0.035329   277.666    452.1807   14.0924    5480.544   
5315.456   8.89207    8.500000   105.5401   189.805    384.9186   2.738460   -0.030344   284.056    454.2547   13.5879    5487.560   
5315.304   8.90855    8.500000   103.0668   192.841    387.9348   2.733338   -0.027063   291.299    459.3626   13.0934    5520.805   
5315.151   8.90855    8.500000   100.8291   196.949    391.0198   2.721146   -0.024729   303.117    468.8909   12.5770    5571.435   
5314.999   8.90855    8.500000   99.4459    201.678    389.4921   2.705406   -0.032706   319.685    484.3653   11.9669    5572.655   
5314.847   8.89207    8.500000   98.7193    203.519    387.5516   2.693376   -0.038649   340.787    502.7378   11.2062    5572.655   
5314.694   8.90855    8.500000   98.0292    203.681    386.2552   2.688711   -0.041578   365.304    517.6993   10.2660    5543.069   
5314.542   8.90855    8.500000   98.1072    205.323    389.1509   2.686340   -0.037008   385.322    526.8900   9.3909     5520.805   
5314.390   8.89207    8.500000   98.2423    208.524    392.5337   2.682192   -0.032947   401.201    534.4264   8.7224     5490.305   
5314.237   8.90672    8.500000   97.5801    211.701    395.0024   2.674259   -0.030787   413.942    539.3519   8.1824     5484.814   
5314.085   8.90855    8.500000   94.5876    215.634    395.7797   2.667326   -0.032840   425.741    545.2742   7.7389     5518.975   
5313.933   8.90855    8.500000   89.9377    214.818    395.6080   2.667917   -0.032442   439.436    552.7584   7.3047     5497.015   
5313.780   8.89207    8.500000   83.8076    212.538    396.7061   2.677431   -0.028019   455.343    560.4180   6.8511     5505.859   
5313.628   8.87559    8.500000   77.0040    210.363    399.7795   2.689724   -0.019586   470.961    567.1974   6.3932     5540.324   
5313.475   8.85911    8.500000   67.8530    208.154    400.7512   2.705355   -0.015470   489.503    577.6821   6.0110     5527.515   
5313.322   8.85912    8.500000   58.8046    201.778    401.2768   2.727397   -0.008171   499.725    583.0547   5.7440     5548.560   
5313.170   8.84813    8.500000   51.1311    191.542    395.0189   2.757526   -0.010758   504.419    584.8751   5.7316     5536.664   
5313.018   8.84264    8.500000   46.2379    178.913    387.7200   2.783286   -0.012541   495.041    584.3051   6.0683     5510.435   
5312.865   8.80968    8.500000   43.9162    175.376    381.7778   2.792267   -0.021315   473.149    577.1102   6.7465     5523.244   
5312.713   8.82616    8.500000   43.7252    175.861    378.0233   2.783901   -0.030034   441.625    558.0986   7.5300     5565.944   
5312.561   8.80968    8.500000   43.4226    176.360    371.5872   2.777973   -0.044792   407.121    534.1083   8.4747     5520.805   
5312.408   8.79320    8.500000   43.9936    170.975    367.7333   2.791495   -0.047213   371.317    510.4777   9.5341     5514.095   
5312.256   8.80968    8.500000   46.2861    158.121    358.1788   2.828609   -0.053352   344.516    493.4276   10.6032    5547.035   
5312.104   8.82616    8.500000   48.6864    144.309    350.5460   2.871226   -0.052889   327.693    488.9349   11.5432    5535.140   
5311.951   8.80968    8.500000   49.9596    138.140    347.2401   2.903256   -0.051991   319.769    488.4496   12.1788    5545.814   
5311.799   8.80968    8.500000   49.9904    135.399    348.5988   2.924166   -0.044758   318.707    488.7558   12.4117    5596.140   
5311.646   8.81884    8.500000   47.7640    135.472    356.6425   2.940788   -0.026012   316.985    486.5094   12.4563    5596.444   
5311.494   8.80968    8.500000   45.6515    140.279    373.7390   2.952635   0.005717    315.390    484.8677   12.5192    5550.694   
5311.342   8.80968    8.500000   44.3076    149.183    399.2877   2.955637   0.048068    311.382    480.3948   12.5194    5589.430   
5311.189   8.80968    8.500000   44.3691    159.633    420.4568   2.948524   0.077235    311.017    476.2662   12.3693    5590.955   
5311.037   8.82616    8.500000   45.6631    165.814    428.2346   2.942010   0.084791    313.075    474.2179   12.1264    5593.395   
5310.884   8.80968    8.500000   46.7873    167.326    437.7985   2.935886   0.101232    316.466    477.2209   12.0823    5506.774   
5310.731   8.80968    8.500000   47.3686    177.820    449.5718   2.915123   0.111008    316.260    481.8981   12.2663    5486.645   
5310.579   9.00742    8.500000   48.1136    191.513    457.3876   2.881339   0.110429    314.665    485.0137   12.4159    5447.300   
5310.427   9.23812    8.500000   47.3558    206.542    477.0903   2.854915   0.130187    310.434    485.4514   12.5422    5461.024   
5310.274   9.30404    8.500000   46.5587    219.381    498.1526   2.840898   0.153839    306.954    484.3657   12.7458    5519.584   
5310.122   9.32051    8.500000   47.2878    227.106    510.3777   2.842376   0.166960    305.104    483.7122   12.8477    5523.854   
5309.970   9.30404    8.500000   47.7237    226.193    526.5813   2.852530   0.193597    305.299    483.1390   12.8333    5515.925   
5309.817   9.30404    8.500000   48.1070    229.585    531.7893   2.856608   0.198755    306.554    482.4717   12.6261    5512.265   
5309.665   9.32051    8.500000   47.0710    222.804    511.7084   2.859633   0.172936    311.914    483.2946   12.2288    5526.904   
5309.513   9.32051    8.500000   44.4138    208.897    497.9417   2.879472   0.163274    318.212    484.2389   11.7927    5558.624   
5309.360   9.30404    8.500000   41.9745    201.189    500.7109   2.903036   0.175370    324.424    488.0460   11.4746    5604.984   
5309.208   9.30404    8.500000   41.5146    209.897    522.2561   2.909194   0.201722    329.882    492.7915   11.2408    5615.965   
5309.056   9.48530    8.500000   42.2224    227.561    554.4520   2.893852   0.235015    334.990    496.3394   10.8580    5601.020   
5308.903   9.51826    8.500000   44.2115    248.647    578.8362   2.867161   0.252877    339.036    498.2275   10.6373    5540.935   
5308.751   9.69952    8.500000   45.1134    262.143    589.1859   2.846786   0.256962    341.874    500.3704   10.3034    5486.645   
5308.599   9.81487    8.500000   44.5165    263.527    595.1869   2.844665   0.264285    344.529    500.4385   9.9879     5498.845   
5308.446   9.84783    8.500000   43.0251    259.142    594.4819   2.847900   0.266659    349.177    501.0906   9.6925     5486.645   
5308.293   9.86431    8.500000   42.2064    259.211    585.6493   2.838808   0.254233    353.621    502.7894   9.4022     5545.814   
5308.141   9.88078    8.500000   42.3296    264.619    579.7229   2.814226   0.241702    357.113    502.0745   9.0619     5623.895   
5307.988   9.88078    8.500000   42.6698    274.324    574.0493   2.785328   0.226377    361.773    499.3033   8.6779     5667.204   
5307.836   9.86431    8.500000   42.6348    289.285    588.9089   2.763200   0.236884    365.113    497.0903   8.3262     5704.415   
5307.684   9.93022    8.500000   41.8180    302.415    606.7888   2.752635   0.252734    368.035    494.7719   7.9981     5736.135   
5307.531   10.30922   8.500000   40.5454    309.094    618.7445   2.748775   0.264495    368.790    493.3455   7.5664     5662.935   
