WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
4009.236   22.5000    8.85000    287.900    473.9000   2.583000   0.043000    15.12000   286.3000   448.3000    4335.000   
4009.083   20.5000    8.85000    299.600    497.2000   2.578000   0.069000    13.30000   296.7000   436.8000    4317.000   
4008.931   19.8000    8.85000    310.000    513.7999   2.586000   0.087000    10.84000   452.6000   641.9000    4312.000   
4008.778   22.0000    8.85000    314.900    507.2000   2.596000   0.081000    7.16000    746.2000   738.9000    4377.000   
4008.626   27.9000    8.88000    310.200    484.3000   2.597000   0.057000    3.78000    718.9000   632.9000    4428.000   
4008.474   33.7000    8.87000    301.000    468.3000   2.586000   0.034000    2.41000    572.2999   651.0000    4429.000   
4008.321   36.4000    8.88000    298.000    467.7000   2.568000   0.027000    2.51000    594.6000   663.7999    4429.000   
4008.169   36.3000    8.88000    304.400    474.5000   2.551000   0.032000    3.14000    625.5000   650.5000    4359.000   
4008.017   36.0000    8.88000    313.500    485.2000   2.541000   0.046000    3.55000    629.4000   669.1000    4309.000   
4007.864   36.3000    8.83000    319.900    499.9000   2.544000   0.066000    3.53000    638.2000   655.7000    4273.000   
4007.712   36.1000    8.82000    323.200    510.6000   2.557000   0.081000    3.34000    627.2999   619.1000    4251.000   
4007.559   35.2000    8.81000    322.600    509.5000   2.574000   0.084000    3.33000    572.2999   590.5000    4230.000   
4007.407   34.2000    8.80000    316.500    498.9000   2.587000   0.074000    3.51000    525.2000   576.7999    4277.000   
4007.254   33.7000    8.82000    307.900    487.1000   2.591000   0.060000    3.76000    533.6000   589.4000    4312.000   
4007.102   35.5000    8.82000    302.000    477.3000   2.588000   0.046000    3.85000    571.5000   611.4000    4331.000   
4006.950   42.0000    8.84000    298.800    469.4000   2.582000   0.037000    3.55000    616.6000   649.4000    4323.000   
4006.797   54.9000    8.85000    295.500    468.3000   2.579000   0.037000    3.14000    645.2000   710.6000    4302.000   
4006.645   70.2000    8.83000    291.600    475.0000   2.587000   0.047000    3.12000    585.1000   705.2000    4256.000   
4006.493   80.1000    8.82000    289.500    481.7000   2.600000   0.056000    3.78000    584.2000   701.0000    4256.000   
4006.340   80.2000    8.80000    290.500    484.8000   2.607000   0.061000    4.84000    587.2000   717.0000    4244.000   
4006.188   74.9000    8.81000    294.400    488.3000   2.604000   0.064000    5.72000    572.2999   690.4000    4239.000   
4006.035   72.2000    8.80000    300.900    495.0000   2.597000   0.070000    6.11000    591.4000   620.0000    4257.000   
4005.883   75.0000    8.78000    305.000    497.8000   2.597000   0.074000    6.04000    552.6000   580.7999    4313.000   
4005.730   81.4000    8.79000    301.000    489.6000   2.609000   0.069000    5.61000    511.7001   580.7999    4324.000   
4005.578   89.6000    8.81000    289.300    474.7000   2.624000   0.055000    5.04000    547.7999   632.6000    4324.000   
4005.426   98.6000    8.81000    277.300    461.4000   2.631000   0.038000    4.63000    555.7000   635.7000    4357.000   
4005.273   107.1000   8.81000    270.900    453.7000   2.628000   0.026000    4.53000    541.0000   637.2000    4345.000   
4005.121   111.2000   8.81000    269.400    451.2000   2.620000   0.021000    4.74000    552.1000   636.7999    4288.000   
4004.969   106.4000   8.81000    270.600    454.0000   2.613000   0.025000    4.93000    577.7999   628.7000    4255.000   
4004.816   92.8000    8.80000    273.900    464.4000   2.609000   0.039000    4.82000    578.7000   627.6000    4216.000   
4004.664   76.3000    8.79000    280.600    486.0000   2.608000   0.064000    4.27000    623.4000   615.9000    4229.000   
4004.511   64.8000    8.80000    293.600    512.1000   2.609000   0.093000    3.38000    694.6000   630.5000    4248.000   
4004.359   59.6000    8.78000    308.700    525.0000   2.614000   0.108000    2.59000    628.4000   622.1000    4291.000   
4004.207   57.4000    8.78000    312.100    514.4000   2.627000   0.103000    2.34000    565.2000   625.5000    4308.000   
4004.054   61.6000    8.79000    297.500    488.8000   2.645000   0.080000    2.78000    535.1000   602.1000    4328.000   
4003.902   77.0000    8.80000    274.700    464.7000   2.662000   0.053000    4.33000    392.6000   500.0000    4381.000   
4003.750   97.3000    8.79000    259.600    450.2000   2.664000   0.031000    6.81000    283.3000   472.3000    4348.000   
4003.597   110.7000   8.79000    256.600    446.2000   2.653000   0.022000    9.76000    295.7000   460.6000    4347.000   
4003.444   113.9000   8.80000    259.500    453.2000   2.639000   0.028000    12.31000   288.2000   476.5000    4317.000   
4003.292   113.1000   8.79000    265.700    465.9000   2.632000   0.041000    13.63000   286.1000   481.9000    4313.000   
4003.140   113.4000   8.81000    273.900    474.7000   2.628000   0.051000    13.93000   290.4000   447.8000    4258.000   
4002.987   115.6000   8.78000    282.200    483.1000   2.619000   0.062000    14.11000   264.8000   422.1000    4330.000   
4002.835   115.8000   8.79000    292.000    497.8000   2.612000   0.079000    14.30000   250.5000   404.2000    4386.000   
4002.683   104.0000   8.81000    299.700    506.8000   2.616000   0.089000    13.63000   292.6000   482.1000    4386.000   
4002.530   78.0000    8.78000    298.300    496.1000   2.629000   0.078000    11.27000   476.8000   641.4000    4372.000   
4002.378   50.2000    8.80000    289.300    472.1000   2.631000   0.049000    7.58000    651.0000   711.5000    4469.000   
4002.225   34.6000    8.78000    282.900    456.1000   2.610000   0.022000    4.40000    733.6000   723.1000    4528.000   
4002.073   30.0000    8.80000    288.900    457.6000   2.573000   0.013000    2.76000    725.2000   725.5000    4578.000   
4001.920   27.5000    8.78000    302.800    469.0000   2.541000   0.020000    2.46000    689.2999   742.1000    4569.000   
4001.768   24.6000    8.81000    316.300    482.5000   2.523000   0.034000    2.64000    695.7000   704.2000    4351.000   
4001.616   22.2000    8.78000    328.300    494.6000   2.516000   0.048000    3.02000    661.7000   653.6000    4285.000   
4001.463   21.2000    8.76000    338.600    501.9000   2.514000   0.057000    3.40000    611.5000   603.1000    4336.000   
4001.311   21.4000    8.76000    342.500    500.3000   2.518000   0.057000    3.57000    561.7000   586.2999    4390.000   
4001.159   22.5000    8.73000    335.400    488.7000   2.529000   0.046000    3.63000    566.2999   614.7999    4447.000   
4001.006   23.2000    8.74000    321.400    471.5000   2.539000   0.027000    3.46000    601.0000   657.7999    4481.000   
4000.854   23.1000    8.76000    310.000    459.7000   2.538000   0.012000    3.17000    658.9000   665.5000    4558.000   
4000.701   22.9000    8.77000    307.400    459.3000   2.528000   0.007000    2.93000    641.9000   684.0000    4617.000   
4000.549   22.9000    8.77000    313.300    467.7000   2.513000   0.014000    2.97000    637.2000   678.4000    4617.000   
4000.396   23.6000    8.76000    324.400    482.8000   2.501000   0.029000    3.40000    566.6000   690.6000    4379.000   
4000.244   24.7000    8.77000    337.800    499.4000   2.494000   0.047000    4.21000    570.7999   671.2000    4255.000   
4000.092   26.1000    8.76000    350.300    511.0000   2.492000   0.061000    5.06000    570.2000   654.7000    4219.000   
3999.939   26.1000    8.77000    358.700    513.7000   2.492000   0.065000    5.59000    575.7000   645.2000    4219.000   
3999.787   24.8000    8.77000    360.700    508.5000   2.494000   0.062000    5.63000    532.6000   564.2000    4240.000   
3999.635   23.8000    8.74000    354.100    499.1000   2.500000   0.053000    5.31000    550.5000   582.9000    4265.000   
3999.482   24.0000    8.77000    341.700    486.4000   2.510000   0.041000    4.52000    606.2999   680.0000    4296.000   
3999.330   25.8000    8.75000    329.600    474.4000   2.517000   0.029000    3.42000    724.2000   720.2000    4323.000   
3999.177   28.8000    8.76000    321.200    474.1000   2.521000   0.032000    2.48000    738.2000   734.0000    4334.000   
3999.025   31.9000    8.73000    317.500    489.2000   2.531000   0.052000    2.14000    756.2999   743.1000    4368.000   
3998.873   34.9000    8.75000    317.400    506.2000   2.552000   0.074000    2.07000    768.4000   757.4000    4392.000   
3998.720   37.2000    8.75000    319.200    508.7001   2.571000   0.078000    2.07000    796.7999   755.2000    4377.000   
3998.568   38.0000    8.77000    321.100    499.6000   2.571000   0.068000    1.99000    822.9000   713.7999    4341.000   
3998.416   37.1000    8.77000    322.400    495.0000   2.559000   0.063000    1.86000    786.1000   681.0000    4236.000   
3998.263   35.8000    8.77000    323.500    501.0000   2.551000   0.068000    1.78000    686.2999   623.4000    4250.000   
3998.110   36.2000    8.76000    326.000    509.8000   2.554000   0.078000    1.83000    628.7000   621.2000    4274.000   
3997.958   38.7000    8.73000    327.500    512.5000   2.561000   0.083000    1.99000    647.7999   643.6000    4340.000   
3997.806   41.5000    8.74000    327.200    517.6000   2.562000   0.092000    2.00000    738.2000   708.6000    4359.000   
3997.653   43.7000    8.76000    335.600    544.0000   2.550000   0.116000    1.83000    772.0000   715.9000    4304.000   
3997.501   46.4000    9.13000    367.100    594.6000   2.524000   0.157000    1.52000    735.1000   720.2000    4416.000   
3997.349   50.0000    9.49000    420.900    650.7000   2.493000   0.200000    1.40000    710.6000   682.9000    4469.000   
3997.196   52.2000    9.49000    476.800    688.9000   2.466000   0.229000    1.61000    702.1000   669.4000    4519.000   
3997.044   50.2000    9.50000    518.700    706.7999   2.444000   0.242000    1.82000    676.7999   662.1000    4519.000   
3996.891   45.9000    9.50000    547.900    713.9000   2.422000   0.244000    1.89000    665.2000   616.7999    4493.000   
3996.739   42.9000    9.50000    568.600    714.7999   2.402000   0.242000    1.90000    641.0000   584.2000    4595.000   
3996.586   44.1000    9.50000    580.000    713.7999   2.389000   0.241000    1.90000    558.9000   562.1000    4644.000   
3996.434   47.2000    9.50000    580.600    713.2000   2.387000   0.242000    1.90000    596.7999   622.2999    4516.000   
3996.282   49.0000    9.52000    572.900    713.2999   2.396000   0.247000    1.78000    684.0000   651.5000    4289.000   
3996.129   51.0000    9.71000    559.200    714.2999   2.413000   0.252000    1.43000    748.4000   692.6000    4244.000   
3995.977   57.7000    9.74000    546.000    715.6000   2.430000   0.254000    1.22000    721.0000   692.6000    4330.000   
3995.825   66.8000    9.70000    542.800    717.2000   2.436000   0.254000    1.18000    725.2000   696.7999    4390.000   
3995.672   72.0000    9.67000    549.600    717.4000   2.430000   0.251000    1.32000    714.7000   698.9000    4442.000   
3995.520   70.0000    9.68000    559.700    714.6000   2.417000   0.246000    1.55000    674.7000   684.2000    4494.000   
3995.367   64.0000    9.68000    565.800    711.2999   2.406000   0.242000    1.81000    669.4000   663.7999    4471.000   
3995.215   56.7000    9.68000    567.800    708.7000   2.402000   0.239000    2.12000    592.5000   618.9000    4418.000   
3995.062   48.0000    9.68000    561.200    689.2999   2.411000   0.226000    2.49000    558.9000   582.9000    4317.000   
3994.910   39.6000    9.61000    525.200    639.0000   2.441000   0.195000    2.76000    598.9000   612.7000    4252.000   
3994.758   33.3000    9.16000    455.000    573.4000   2.489000   0.147000    2.93000    646.7999   686.0000    4325.000   
3994.605   30.4000    8.98000    379.200    518.7999   2.537000   0.099000    2.62000    665.5000   644.2000    4362.000   
3994.453   30.1000    8.87000    330.200    492.9000   2.562000   0.064000    2.44000    636.7999   639.2999    4397.000   
3994.300   30.3000    8.85000    317.100    486.7000   2.557000   0.047000    2.48000    623.4000   637.7999    4388.000   
3994.148   31.0000    8.86000    322.900    487.6000   2.536000   0.041000    2.59000    645.2000   647.7999    4388.000   
3993.996   33.7000    8.85000    331.800    488.0000   2.517000   0.037000    2.70000    602.1000   631.5000    4386.000   
3993.843   40.2000    8.85000    336.600    482.1000   2.505000   0.030000    2.79000    616.7999   637.7999    4362.000   
3993.691   49.9000    8.85000    335.500    478.9000   2.498000   0.028000    2.88000    633.6000   653.6000    4341.000   
3993.539   58.0000    8.85000    336.100    488.1000   2.493000   0.040000    2.91000    620.0000   682.1000    4342.000   
3993.386   59.6000    8.83000    342.200    506.8000   2.496000   0.061000    2.95000    667.2999   629.4000    4402.000   
3993.234   54.5000    8.83000    347.600    516.7999   2.511000   0.075000    3.10000    556.7999   555.7000    4413.000   
3993.082   46.8000    8.84000    344.000    506.7000   2.532000   0.070000    3.34000    522.1000   557.7999    4496.000   
3992.929   41.1000    8.85000    330.800    486.9000   2.546000   0.052000    3.51000    552.6000   558.9000    4547.000   
3992.776   41.4000    8.83000    316.000    476.1000   2.553000   0.041000    3.44000    534.7000   556.7999    4600.000   
3992.624   49.7000    8.83000    307.400    477.2000   2.557000   0.040000    3.15000    551.5000   554.1000    4657.000   
3992.472   62.7000    8.82000    306.000    480.4000   2.559000   0.044000    2.93000    537.5000   546.7999    4710.000   
3992.319   75.4000    8.83000    310.300    488.9000   2.556000   0.057000    2.84000    530.7999   553.6000    4769.000   
3992.167   85.5000    8.83000    318.800    515.4000   2.554000   0.092000    2.81000    545.2000   555.7000    4843.000   
3992.015   93.6000    8.81000    330.000    555.0000   2.570000   0.139000    2.79000    585.2000   697.7999    4889.000   
3991.862   98.2000    8.84000    339.700    584.9000   2.601000   0.175000    3.00000    551.6000   441.4000    4941.000   
3991.710   100.2000   8.82000    344.700    590.7999   2.628000   0.186000    4.10000    286.1000   420.2000    5001.000   
3991.557   102.6000   8.83000    344.800    580.5000   2.639000   0.180000    6.06000    292.5000   474.4000    5052.000   
3991.405   104.7000   8.81000    340.400    570.6000   2.638000   0.169000    8.40000    324.4000   489.4000    5109.000   
3991.252   105.7000   8.82000    335.500    564.0000   2.636000   0.160000    10.10000   333.6000   490.4000    5166.000   
3991.100   106.0000   8.82000    330.300    550.0000   2.639000   0.144000    10.71000   338.2000   517.7999    5166.000   
3990.948   105.7000   8.83000    318.500    521.7000   2.647000   0.117000    10.77000   346.3000   503.1000    5220.000   
3990.795   103.2000   8.86000    297.100    489.9000   2.656000   0.084000    10.69000   358.9000   517.0000    5271.000   
3990.643   98.5000    8.87000    277.000    473.6000   2.657000   0.064000    10.47000   373.4000   508.4000    5323.000   
