WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       SP           GR         LLD         LLS         RLLD        RLLS        TENS       
M          MV           GAPI       OHMM        OHMM        OHMM        OHMM        LB         
3700.778   61.50000     129.9000   19.7697     19.9986     18.7068     19.1867     3947.000   
3700.625   61.30000     124.4000   20.3236     20.3236     18.4077     18.8365     3939.000   
3700.473   60.40000     115.1000   20.9411     21.0378     21.2814     21.0863     3945.000   
3700.321   59.40000     106.6000   21.7771     21.6272     23.6592     23.1739     3954.000   
3700.168   58.50000     99.8000    22.5944     22.2844     22.7510     23.0675     3949.000   
3700.016   58.20000     91.9000    22.8034     22.5424     22.9615     22.0293     3947.000   
3699.864   57.20000     82.7000    22.2844     22.0800     22.3357     22.2844     3930.000   
3699.711   56.00000     74.8000    21.6770     21.3304     22.3357     22.2844     3915.000   
3699.559   55.40000     70.5000    20.8449     20.7491     21.1836     20.9411     3911.000   
3699.407   54.00000     69.1000    20.0909     19.9986     19.7697     19.3197     3915.000   
3699.254   53.30000     67.6000    19.2752     19.1426     18.7068     19.0985     3924.000   
3699.102   52.90000     65.1000    18.8365     18.6209     18.5780     18.4927     3924.000   
3698.949   53.20000     62.5000    19.0108     18.8799     18.2390     17.9887     3923.000   
3698.797   53.70000     61.3000    19.6789     19.2752     19.0546     18.2810     3915.000   
3698.645   54.30000     62.3000    20.4644     19.9526     20.6538     20.7014     3921.000   
3698.492   54.60000     64.4000    21.2814     20.6538     21.9786     20.9411     3924.000   
3698.340   54.70000     67.0000    21.8776     21.2814     22.4388     21.9786     3930.000   
3698.188   54.50000     69.9000    21.9786     21.2324     22.3872     21.4783     3932.000   
3698.035   54.30000     72.1000    21.4783     20.8449     22.0293     21.4289     3928.000   
3697.882   55.10000     73.3000    20.6063     20.0447     21.2324     20.3704     3927.000   
3697.730   54.80000     73.1000    19.7697     19.2752     19.3197     19.0985     3923.000   
3697.578   55.30000     71.1000    19.1426     18.7499     18.1970     17.9473     3922.000   
3697.425   55.80000     70.0000    18.8799     18.5353     18.2390     17.6198     3918.000   
3697.273   56.30000     73.0000    19.1426     18.7499     18.9234     18.8799     3915.000   
3697.121   56.50000     80.8000    19.6789     19.2309     19.8153     19.3197     3925.000   
3696.968   57.60000     90.4000    20.1372     19.7697     20.5589     20.0909     3919.000   
3696.816   57.60000     97.1000    20.5589     19.9067     20.9411     20.3704     3925.000   
3696.663   57.30000     99.4000    20.6538     19.9986     20.6538     20.3704     3926.000   
3696.511   57.60000     98.0000    20.6063     19.9526     21.0378     19.5884     3925.000   
3696.358   57.10000     94.8000    20.5589     19.8153     20.2302     19.7242     3920.000   
3696.206   57.00000     91.4000    20.4174     19.6336     20.3704     19.7242     3918.000   
3696.054   57.00000     87.6000    20.2768     19.8153     20.7014     19.7697     3918.000   
3695.901   56.90000     84.1000    20.4644     20.0447     19.9526     19.5434     3920.000   
3695.749   57.30000     82.0000    20.8449     20.5589     20.2768     20.4644     3930.000   
3695.597   58.30000     82.2000    21.5278     21.4289     21.1349     20.9411     3943.000   
3695.444   57.80000     85.0000    22.2844     22.1820     22.2844     22.0800     3950.000   
3695.292   58.10000     87.0000    22.8560     22.5944     24.0991     24.2103     3950.000   
3695.139   58.00000     85.2000    23.0675     22.9087     23.8232     23.4423     3944.000   
3694.987   58.50000     80.2000    23.1206     22.9615     23.0144     22.4905     3939.000   
3694.834   58.20000     75.1000    23.1206     22.8560     22.1309     22.4388     3944.000   
3694.682   57.80000     74.0000    23.6592     23.4423     22.5944     22.4388     3954.000   
3694.530   57.60000     78.4000    24.6604     24.6604     24.2103     23.7137     3954.000   
3694.377   57.20000     87.1000    26.0016     25.8821     26.4241     26.3633     3961.000   
3694.225   56.80000     96.1000    26.9774     27.0396     28.1838     28.4446     3963.000   
3694.073   57.50000     102.7000   27.4157     27.6058     28.7740     28.5759     3957.000   
3693.920   57.50000     106.8000   27.2270     27.4157     27.5423     28.1838     3928.000   
3693.768   56.60000     108.5000   26.6072     26.7917     26.3027     26.5461     3915.000   
3693.615   56.40000     108.4000   25.7632     26.1216     25.4683     25.3513     3911.000   
3693.463   56.00000     106.5000   25.2348     25.5270     25.1189     25.3513     3915.000   
3693.311   54.60000     104.6000   25.0035     25.4097     24.6037     25.3513     3920.000   
3693.158   54.40000     103.9000   25.0035     25.7040     24.7172     25.2348     3926.000   
3693.006   53.90000     104.8000   25.3513     26.0615     25.1768     26.0016     3925.000   
3692.854   52.60000     106.9000   25.2930     26.0615     25.6448     26.7301     3924.000   
3692.701   51.90000     107.6000   24.4343     25.2348     26.6686     27.1644     3918.000   
3692.548   51.00000     103.9000   23.0675     23.8781     24.3781     25.2348     3920.000   
3692.396   48.50000     93.3000    21.2814     22.1820     20.4174     21.3304     3921.000   
3692.244   47.30000     78.3000    19.1867     20.2302     18.3654     19.0546     3924.000   
3692.091   45.90000     64.6000    17.5388     18.7932     16.8267     18.3231     3928.000   
3691.939   45.00000     56.0000    17.1002     18.5353     16.1065     17.3380     3924.000   
3691.787   43.60000     52.2000    17.0608     18.8799     16.0694     18.0717     3920.000   
3691.634   42.80000     51.3000    17.1791     19.2309     18.1552     20.0447     3912.000   
3691.482   42.70000     51.9000    17.5388     19.7697     18.1970     20.7014     3926.000   
3691.329   42.00000     53.5000    17.9061     20.0909     17.4181     20.0909     3930.000   
3691.177   41.30000     54.8000    17.5792     19.7697     17.9473     20.0447     3930.000   
3691.024   41.60000     54.8000    17.1396     19.3197     17.8649     19.5884     3924.000   
3690.872   41.50000     53.8000    16.9044     18.9234     16.4816     18.5780     3915.000   
3690.720   40.90000     52.9000    16.4437     18.3231     16.0325     18.3654     3913.000   
3690.567   41.20000     54.3000    15.9221     17.8649     16.3305     18.2390     3915.000   
3690.415   41.50000     57.4000    16.0325     17.8238     15.5955     17.0216     3913.000   
3690.263   41.30000     58.8000    16.5959     18.1134     15.2405     17.1791     3915.000   
3690.110   41.70000     57.6000    17.3380     18.7499     17.1396     18.4502     3918.000   
3689.958   41.80000     55.9000    18.5780     19.8609     18.7499     19.7242     3919.000   
3689.805   42.40000     55.9000    19.9067     21.0863     20.1372     21.3796     3916.000   
3689.653   43.40000     56.8000    20.6063     21.8776     21.6770     22.5944     3913.000   
3689.500   43.50000     58.1000    21.2324     22.6986     21.9786     23.4423     3910.000   
3689.348   44.30000     59.8000    21.6770     23.4423     20.5116     22.3872     3911.000   
3689.196   45.10000     60.4000    21.8776     24.0436     21.9280     23.9332     3911.000   
3689.043   45.10000     59.1000    21.8776     24.4343     22.4388     25.0035     3917.000   
3688.891   45.30000     57.8000    22.3357     24.9459     22.7510     25.7040     3920.000   
3688.738   46.00000     59.1000    22.4905     25.1189     21.9786     25.1768     3915.000   
3688.586   46.20000     62.4000    22.4388     25.0035     22.6464     25.0035     3914.000   
3688.434   45.90000     65.0000    22.3872     24.7742     22.6986     24.8886     3911.000   
3688.281   46.30000     66.6000    22.3357     24.3220     22.3357     24.4343     3909.000   
3688.129   46.60000     67.7000    21.7771     23.6048     22.4388     24.4906     3910.000   
3687.977   46.60000     69.1000    20.9411     22.6986     21.6770     22.8560     3908.000   
3687.824   46.90000     70.1000    20.0909     21.7270     19.8609     21.5278     3904.000   
3687.672   47.00000     69.1000    19.0985     20.6538     18.5353     20.3704     3903.000   
3687.520   46.40000     62.5000    18.1552     19.6789     17.6604     19.1867     3915.000   
3687.367   46.70000     60.4000    18.2390     19.7697     17.9061     19.7697     3910.000   
3687.214   46.70000     60.6000    18.5780     20.2302     18.7932     19.5884     3913.000   
3687.062   47.30000     62.2000    19.0108     20.6538     18.9234     20.8449     3913.000   
3686.910   47.90000     66.0000    19.2752     20.8930     19.7697     21.8776     3920.000   
3686.757   48.90000     70.8000    19.1867     21.0378     19.7242     21.3796     3915.000   
3686.605   48.60000     73.6000    18.9234     20.5589     19.1867     20.9411     3917.000   
3686.453   48.20000     73.2000    18.4502     19.8609     18.4927     20.1837     3915.000   
3686.300   48.40000     69.9000    18.1134     19.4984     17.4582     18.4502     3911.000   
3686.148   48.20000     66.7000    18.3231     19.5434     17.4582     18.5780     3909.000   
3685.995   48.00000     65.6000    19.1867     20.2768     17.9887     19.4984     3912.000   
3685.843   47.90000     65.9000    20.7014     21.6770     20.2768     21.0378     3913.000   
3685.690   48.20000     65.9000    22.0293     22.8560     22.8560     23.8232     3914.000   
3685.538   47.70000     63.5000    22.8560     23.3884     25.0611     25.5859     3908.000   
3685.386   47.90000     60.6000    22.5424     22.9615     24.0991     24.3781     3908.000   
3685.233   48.70000     60.0000    21.3304     21.7270     22.2331     22.1820     3912.000   
3685.081   49.30000     61.2000    19.6336     20.0909     18.5353     19.0985     3921.000   
3684.929   49.40000     63.7000    18.3654     18.9234     16.8655     17.4582     3909.000   
3684.776   50.10000     67.4000    17.8649     18.6209     16.5959     17.4582     3901.000   
3684.624   50.40000     72.4000    18.7068     19.3642     17.7011     18.4927     3891.000   
3684.471   50.50000     78.2000    20.2302     20.8930     19.6336     20.6063     3907.000   
3684.319   50.90000     82.5000    21.6272     22.0293     22.9087     22.9087     3915.000   
3684.167   50.90000     83.3000    22.0800     22.2844     24.5471     25.0035     3918.000   
3684.014   50.70000     80.6000    21.5774     21.5774     23.4423     23.2274     3913.000   
3683.862   50.70000     76.4000    20.2302     20.2302     20.0447     19.7242     3910.000   
3683.709   50.70000     73.7000    18.3231     18.1552     17.1396     17.1396     3913.000   
3683.557   49.70000     72.3000    16.5959     16.4816     15.9956     16.1436     3911.000   
3683.404   49.50000     70.7000    15.4882     15.5239     15.0661     14.7231     3910.000   
3683.252   49.40000     70.2000    14.9968     14.9279     14.7571     14.8252     3911.000   
3683.100   49.00000     71.1000    14.7231     14.5546     14.6555     14.7911     3904.000   
3682.947   48.50000     70.9000    14.6218     14.4877     14.5546     14.1906     3896.000   
3682.795   48.20000     67.4000    14.6218     14.3219     14.6218     14.3880     3893.000   
3682.643   48.20000     63.8000    14.5211     14.2233     14.6555     14.2561     3893.000   
3682.490   47.60000     63.6000    14.4544     14.1579     14.6893     14.0929     3896.000   
3682.338   47.10000     65.4000    14.2889     13.9959     14.2233     14.2561     3897.000   
3682.186   46.80000     65.2000    14.1254     13.8357     14.1906     13.8995     3898.000   
3682.033   46.40000     63.9000    13.8995     13.7088     13.8357     13.5207     3896.000   
3681.880   45.50000     64.2000    13.7088     13.4896     13.7088     13.4277     3893.000   
3681.728   44.90000     64.5000    13.5519     13.3968     13.6773     13.4586     3920.000   
3681.576   44.00000     62.2000    13.5831     13.4586     13.2130     13.1826     3911.000   
3681.423   43.10000     59.6000    13.6458     13.5831     13.4586     13.4586     3918.000   
3681.271   42.20000     60.3000    13.8357     13.7721     13.8676     13.7721     3925.000   
3681.119   42.10000     63.2000    14.1579     14.0929     14.0605     14.1906     3923.000   
3680.966   42.10000     65.6000    14.5881     14.5211     14.7231     14.3880     3903.000   
