WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       ILD        ILM        LL3         DT         TENS   
M          GAPI       IN         OHMM       OHMM       OHMM        US/F       LB     
1977.134   80.0000    12.50000   17.6       17.7       14.4212     71.20000   2529   
1976.982   88.8000    13.63000   17.8       14.5       12.4738     75.00000   2509   
1976.829   90.4000    14.55000   17.4       12.6       16.9824     76.00000   2506   
1976.677   86.6000    13.77000   16.9       12.7       24.5471     73.80000   2525   
1976.524   80.9000    13.23000   16.8       14.4       29.7167     67.50000   2543   
1976.372   76.2000    12.88000   17.3       16.6       29.3765     63.30000   2550   
1976.220   73.7000    12.90000   18.2       17.9       26.4850     63.70000   2512   
1976.067   72.9000    12.89000   18.9       18.0       24.8886     64.70000   2512   
1975.915   74.0000    12.90000   19.1       17.7       25.7632     65.30000   2526   
1975.762   76.5000    12.90000   19.0       17.3       25.1768     65.89999   2528   
1975.610   80.6000    12.93000   18.9       17.1       23.7684     66.20000   2526   
1975.458   85.0000    12.93000   19.0       17.1       21.8776     66.20000   2514   
1975.305   87.5000    12.92000   19.2       17.3       21.4289     65.70000   2559   
1975.153   86.2000    12.93000   19.5       17.5       23.0675     65.30000   2492   
1975.000   80.3000    12.94000   19.9       17.9       26.2422     65.70000   2428   
1974.848   71.9000    12.94000   20.4       18.7       31.4775     66.09999   2439   
1974.696   63.9000    12.61000   20.7       19.6       35.6451     66.20000   2464   
1974.543   58.3000    12.55000   21.0       20.6       37.6704     66.50000   2464   
1974.391   55.7000    12.58000   21.2       21.1       36.8978     66.89999   2461   
1974.239   55.1000    12.59000   21.3       21.2       34.4350     67.00000   2466   
1974.086   54.8000    12.62000   21.2       20.9       33.8065     66.00000   2459   
1973.934   54.2000    12.78000   20.9       20.5       33.4195     64.20000   2447   
1973.781   56.2000    12.80000   20.5       20.0       31.4775     63.40000   2451   
1973.629   63.9000    12.84000   20.2       19.3       28.0543     64.00000   2459   
1973.477   76.2000    12.83000   19.9       18.7       24.4906     64.89999   2453   
1973.324   88.9000    12.85000   19.8       18.1       22.8034     65.59999   2452   
1973.172   98.0000    12.85000   20.0       17.9       21.6770     66.09999   2456   
1973.019   101.2000   12.85000   20.4       17.9       20.8930     66.89999   2459   
1972.867   97.5000    12.85000   20.8       18.3       24.6604     67.80000   2454   
1972.714   88.3000    12.99000   21.5       19.1       30.4790     68.00000   2445   
1972.562   76.7000    12.65000   22.1       20.6       37.4973     67.70000   2448   
1972.410   66.0000    12.45000   22.5       22.2       40.4576     67.30000   2453   
1972.257   59.1000    12.45000   22.5       23.0       40.6443     67.39999   2456   
1972.105   57.5000    12.43000   22.0       22.1       37.0681     67.80000   2448   
1971.952   61.6000    12.46000   21.1       20.2       30.6902     67.80000   2443   
1971.800   71.0000    12.44000   19.7       18.1       24.6604     67.30000   2449   
1971.648   83.5000    12.82000   18.2       16.1       19.3642     67.50000   2449   
1971.495   96.7000    12.96000   16.8       14.5       16.6725     68.89999   2449   
1971.343   107.4000   13.07000   15.9       13.3       14.1254     70.70000   2447   
1971.190   113.5000   13.06000   15.5       12.8       13.7721     71.50000   2453   
1971.038   113.6000   13.04000   15.5       12.8       15.2405     71.30000   2461   
1970.886   108.6000   12.97000   15.7       13.4       19.3197     70.59999   2461   
1970.733   101.0000   12.96000   16.1       14.6       26.3633     69.59999   2461   
1970.581   92.2000    12.80000   16.7       16.2       32.8095     68.70000   2478   
1970.428   82.5000    12.88000   17.6       18.2       36.8978     68.09999   2462   
1970.276   73.3000    12.53000   18.6       20.1       36.2243     68.20000   2471   
1970.124   67.1000    12.31000   19.3       21.4       34.8337     68.70000   2482   
1969.971   64.6000    12.52000   19.8       22.0       34.9945     68.50000   2491   
1969.819   63.9000    12.85000   20.0       22.2       36.1410     67.59999   2508   
1969.667   62.3000    12.82000   20.0       22.2       37.2392     67.09999   2486   
1969.514   59.2000    12.45000   19.9       22.2       35.8922     67.59999   2447   
1969.362   54.7000    12.40000   19.7       22.1       35.1561     68.89999   2476   
1969.209   50.1000    12.30000   19.5       21.7       33.8844     70.09999   2520   
1969.057   46.9000    12.39000   19.1       21.3       34.5144     70.50000   2503   
1968.905   46.9000    12.39000   18.4       20.7       34.7536     70.39999   2444   
1968.752   49.3000    12.40000   17.8       20.0       34.3558     70.30000   2495   
1968.600   52.0000    12.40000   17.2       19.3       30.9030     69.39999   2534   
1968.447   56.7000    12.41000   16.7       18.5       25.0035     67.70000   2528   
1968.295   65.5000    12.80000   16.4       17.5       20.9894     66.30000   2488   
1968.143   74.7000    12.86000   16.0       16.6       19.1426     65.50000   2452   
1967.990   77.4000    12.90000   15.6       15.9       21.3305     66.09999   2500   
1967.838   72.3000    12.96000   15.3       15.7       22.9087     67.50000   2525   
1967.685   64.4000    12.71000   15.2       15.8       25.5270     68.59999   2506   
1967.533   58.4000    12.60000   15.3       16.2       25.8821     69.00000   2492   
1967.380   55.4000    12.59000   15.4       16.6       26.9154     69.00000   2512   
1967.228   54.8000    12.67000   15.6       17.2       26.9154     69.00000   2517   
1967.076   55.4000    12.65000   15.6       17.9       28.5102     69.09999   2505   
1966.923   56.2000    12.58000   15.8       18.5       29.5121     69.20000   2470   
1966.771   56.4000    12.44000   16.1       19.0       30.4089     69.20000   2476   
1966.618   55.4000    12.40000   16.4       19.5       30.0608     69.50000   2504   
1966.466   54.0000    12.41000   16.6       19.7       30.6902     70.09999   2512   
1966.314   53.2000    12.45000   16.8       20.0       32.2849     70.70000   2520   
1966.161   53.6000    12.44000   17.1       20.1       34.8337     70.70000   2522   
1966.009   54.8000    12.44000   17.4       20.5       37.4111     69.89999   2512   
1965.856   56.2000    12.43000   17.7       21.0       38.2825     69.00000   2505   
1965.704   57.2000    12.44000   18.0       21.6       39.2645     68.70000   2514   
1965.552   57.1000    12.44000   18.3       22.2       38.9942     68.80000   2534   
1965.399   56.6000    12.44000   18.6       22.6       39.9945     68.39999   2425   
1965.247   56.3000    12.40000   19.0       23.0       39.9945     67.09999   2426   
1965.094   56.8000    12.40000   19.4       23.2       39.9945     65.89999   2470   
1964.942   57.6000    12.42000   19.8       23.4       38.2825     66.00000   2465   
1964.790   58.2000    12.42000   20.2       23.7       40.7380     66.70000   2442   
1964.637   57.7000    12.42000   20.8       24.3       43.7522     66.59999   2439   
1964.485   56.2000    12.40000   21.3       25.1       47.9734     65.59999   2451   
1964.333   54.6000    12.40000   21.8       25.8       48.4172     65.09999   2449   
1964.180   53.2000    12.42000   22.0       26.2       46.7735     65.39999   2443   
1964.028   52.0000    12.42000   22.1       26.3       44.0555     65.59999   2443   
1963.875   51.3000    12.40000   21.9       25.8       40.8319     65.30000   2445   
1963.723   53.8000    12.39000   21.5       24.7       36.8978     65.50000   2450   
1963.571   60.6000    12.42000   21.1       23.1       33.8065     66.09999   2446   
1963.418   69.8000    12.57000   20.4       21.4       30.8319     66.50000   2442   
1963.266   79.4000    12.58000   19.5       20.0       28.9734     66.89999   2442   
1963.113   87.4000    12.84000   18.8       18.7       25.9418     67.09999   2439   
1962.961   93.9000    12.73000   18.3       17.7       22.4905     67.59999   2445   
1962.808   98.3000    12.80000   18.0       16.8       19.4984     68.89999   2442   
1962.656   101.8000   12.83000   17.8       16.1       20.0447     69.70000   2440   
1962.504   103.7000   12.86000   17.5       15.6       22.0293     68.80000   2442   
1962.351   100.0000   12.91000   17.1       15.6       24.2103     67.00000   2443   
1962.199   92.8000    12.89000   16.9       15.7       22.2844     65.70000   2445   
1962.046   88.1000    12.90000   16.8       15.7       19.8153     66.00000   2444   
1961.894   90.9000    12.92000   16.8       15.3       18.6209     67.00000   2443   
1961.742   96.6000    12.93000   16.6       14.8       19.2309     67.30000   2444   
1961.589   96.0000    12.93000   15.9       14.3       21.0378     66.30000   2442   
1961.437   87.2000    12.90000   15.0       14.0       21.4289     63.70000   2442   
1961.284   76.3000    12.90000   14.4       13.9       20.3236     61.60000   2445   
1961.132   72.1000    12.94000   14.0       13.9       16.3305     61.80000   2445   
1960.980   77.4000    12.87000   14.0       13.5       12.7350     64.30000   2440   
1960.827   88.2000    12.86000   14.3       12.6       11.7761     68.39999   2442   
1960.675   97.8000    12.86000   14.4       11.8       14.5211     72.00000   2481   
1960.522   99.7000    13.23000   14.3       11.7       20.4644     73.30000   2476   
1960.370   92.0000    13.24000   14.5       12.9       26.1818     71.89999   2432   
1960.218   79.5000    12.71000   14.9       15.0       31.3329     69.09999   2427   
1960.065   68.9000    12.54000   15.7       17.5       33.8844     67.50000   2443   
1959.913   63.6000    12.42000   16.6       19.4       34.8337     67.50000   2445   
1959.760   63.1000    12.52000   17.1       20.2       35.3183     67.09999   2442   
1959.608   68.1000    12.53000   17.3       20.2       33.5738     65.59999   2440   
1959.456   79.8000    12.52000   17.1       19.6       31.4775     64.50000   2448   
1959.303   93.4000    12.52000   16.7       18.8       28.3139     65.30000   2449   
1959.151   99.9000    12.52000   16.3       18.0       26.5461     67.50000   2447   
1958.999   96.1000    12.53000   16.0       17.5       26.3027     69.70000   2444   
1958.846   89.3000    12.52000   15.9       17.4       25.8821     70.39999   2440   
1958.694   88.1000    12.52000   15.9       17.6       26.9774     70.00000   2440   
1958.541   93.1000    12.65000   16.0       18.1       29.4442     69.70000   2440   
1958.389   99.1000    12.72000   16.2       18.7       31.7687     69.80000   2473   
1958.237   101.0000   12.73000   16.4       19.4       32.3594     69.89999   2503   
1958.084   98.0000    12.63000   16.6       20.0       31.9890     69.70000   2494   
1957.932   91.8000    12.47000   16.7       20.2       31.1172     69.39999   2482   
1957.779   85.9000    12.47000   16.8       20.1       31.5500     69.70000   2443   
1957.627   82.1000    12.53000   16.8       19.8       30.9742     70.39999   2427   
1957.474   79.4000    12.52000   16.7       19.5       30.8319     70.70000   2436   
1957.322   74.5000    12.52000   16.6       19.3       30.8319     70.59999   2439   
1957.170   68.2000    12.52000   16.5       19.1       30.5492     70.20000   2438   
1957.017   65.4000    12.53000   16.4       18.9       30.2691     70.20000   2450   
1956.865   66.9000    12.57000   16.2       18.6       28.6418     70.80000   2454   
1956.712   68.4000    12.56000   16.0       18.4       28.1838     71.00000   2447   
1956.560   66.7000    12.55000   15.7       18.1       27.9254     70.39999   2440   
1956.408   63.4000    12.57000   15.5       17.6       27.4157     69.89999   2438   
1956.255   60.8000    12.71000   15.2       17.0       26.4850     70.00000   2443   
1956.103   58.3000    12.70000   14.9       16.3       25.6448     70.39999   2441   
1955.950   56.6000    12.69000   14.5       15.7       25.0611     70.50000   2432   
1955.798   56.4000    12.68000   14.2       15.3       24.0991     70.00000   2429   
1955.646   57.0000    12.80000   13.9       14.9       22.1820     69.89999   2433   
1955.493   56.8000    12.90000   13.6       14.5       21.4289     70.80000   2434   
