Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.00       1184.76   4.7892E+001   2.5068E+000   7.6661E+001   6.8250E+001
arenito         49.00       1184.61   4.8975E+001   2.4234E+000   8.2070E+001   6.8101E+001
arenito         49.00       1184.45   5.0237E+001   2.3174E+000   9.0769E+001   6.7850E+001
arenito         49.00       1184.30   5.2146E+001   2.3409E+000   9.5368E+001   6.7298E+001
arenito         49.00       1184.15   5.4281E+001   2.4050E+000   9.6281E+001   6.7000E+001
arenito         49.00       1184.00   5.6431E+001   2.4409E+000   9.0610E+001   6.6848E+001
arenito         49.00       1183.84   5.8290E+001   2.4671E+000   8.2272E+001   6.7209E+001
arenito         49.00       1183.69   5.8977E+001   2.4766E+000   7.7988E+001   6.8421E+001
arenito         49.00       1183.54   5.9144E+001   2.4825E+000   7.6857E+001   6.9924E+001
arenito         49.00       1183.39   5.9555E+001   2.5108E+000   7.6941E+001   7.0964E+001
arenito         49.00       1183.23   5.8917E+001   2.5142E+000   7.9752E+001   7.1250E+001
arenito         49.00       1183.08   5.8172E+001   2.5126E+000   8.0293E+001   7.1250E+001
arenito         49.00       1182.93   5.8360E+001   2.5248E+000   7.8915E+001   7.0936E+001
arenito         49.00       1182.78   5.8697E+001   2.5508E+000   7.8232E+001   6.9964E+001
arenito         49.00       1182.62   5.8212E+001   2.5649E+000   7.7901E+001   6.9026E+001
arenito         49.00       1182.47   5.7406E+001   2.5495E+000   7.7514E+001   6.8591E+001
arenito         49.00       1182.32   5.6941E+001   2.5292E+000   7.7353E+001   6.8659E+001
arenito         49.00       1182.17   5.6928E+001   2.5211E+000   7.7760E+001   6.8750E+001
arenito         49.00       1182.01   5.6693E+001   2.5226E+000   7.8240E+001   6.8750E+001
arenito         49.00       1181.86   5.6435E+001   2.5305E+000   7.8380E+001   6.8750E+001
arenito         49.00       1181.71   5.6625E+001   2.5230E+000   7.8063E+001   6.8588E+001
arenito         49.00       1181.56   5.7196E+001   2.5098E+000   7.7732E+001   6.8663E+001
arenito         49.00       1181.40   5.7138E+001   2.4864E+000   7.7870E+001   6.8587E+001
arenito         49.00       1181.25   5.6442E+001   2.4649E+000   7.7925E+001   6.8500E+001
arenito         49.00       1181.10   5.5368E+001   2.4590E+000   7.7344E+001   6.8500E+001
arenito         49.00       1180.95   5.4661E+001   2.4332E+000   7.9612E+001   6.8665E+001
arenito         49.00       1180.80   5.4807E+001   2.4154E+000   8.6016E+001   6.8750E+001
arenito         49.00       1180.64   5.6207E+001   2.4763E+000   8.9020E+001   6.8417E+001
arenito         49.00       1180.49   5.7984E+001   2.4913E+000   9.0114E+001   6.7916E+001
arenito         49.00       1180.34   5.9059E+001   2.4884E+000   8.9075E+001   6.7414E+001
arenito         49.00       1180.19   5.9709E+001   2.4998E+000   8.3181E+001   6.7082E+001
arenito         49.00       1180.03   6.0159E+001   2.4607E+000   8.0843E+001   6.6831E+001
arenito         49.00       1179.88   5.9618E+001   2.4081E+000   8.1752E+001   6.6750E+001
arenito         49.00       1179.73   5.8896E+001   2.4135E+000   8.1844E+001   6.6750E+001
arenito         49.00       1179.58   5.8295E+001   2.4257E+000   8.2675E+001   6.7606E+001
arenito         49.00       1179.42   5.7746E+001   2.4634E+000   8.3827E+001   6.9030E+001
arenito         49.00       1179.27   5.7995E+001   2.5283E+000   8.3103E+001   7.0190E+001
arenito         49.00       1179.12   5.8908E+001   2.5555E+000   8.2463E+001   7.0673E+001
arenito         49.00       1178.97   5.9908E+001   2.5566E+000   8.1878E+001   7.0924E+001
arenito         49.00       1178.81   6.0676E+001   2.5483E+000   7.9949E+001   7.1000E+001
arenito         49.00       1178.66   6.0879E+001   2.5345E+000   7.8184E+001   7.0475E+001
arenito         49.00       1178.51   6.0458E+001   2.5068E+000   7.8569E+001   6.9547E+001
arenito         49.00       1178.36   6.0333E+001   2.5175E+000   7.9676E+001   6.9074E+001
arenito         49.00       1178.20   5.9877E+001   2.5451E+000   8.0928E+001   6.9000E+001
arenito         49.00       1178.05   5.9787E+001   2.5324E+000   8.2425E+001   6.9178E+001
arenito         49.00       1177.90   6.0204E+001   2.4655E+000   8.6398E+001   6.9250E+001
arenito         49.00       1177.75   6.0194E+001   2.4542E+000   9.1175E+001   6.9071E+001
argilito        56.00       1177.59   5.8676E+001   2.4655E+000   9.2964E+001   6.8820E+001
argilito        56.00       1177.44   5.4969E+001   2.4507E+000   9.2049E+001   6.8570E+001
argilito        56.00       1177.29   5.0285E+001   2.4368E+000   8.6954E+001   6.8500E+001
argilito        56.00       1177.14   4.6350E+001   2.4304E+000   8.1022E+001   6.8319E+001
argilito        56.00       1176.99   4.3452E+001   2.4181E+000   7.9277E+001   6.8068E+001
argilito        56.00       1176.83   4.1151E+001   2.3942E+000   8.0570E+001   6.7817E+001
argilito        56.00       1176.68   3.9301E+001   2.3694E+000   8.2577E+001   6.7934E+001
argilito        56.00       1176.53   3.8181E+001   2.3460E+000   8.5608E+001   6.7816E+001
argilito        56.00       1176.38   3.7945E+001   2.3400E+000   8.6567E+001   6.7750E+001
argilito        56.00       1176.22   3.7945E+001   2.3467E+000   8.5684E+001   6.7379E+001
argilito        56.00       1176.07   3.7498E+001   2.3721E+000   8.4678E+001   6.7064E+001
argilito        56.00       1175.92   3.6280E+001   2.3785E+000   8.4222E+001   6.6813E+001
argilito        56.00       1175.77   3.4684E+001   2.3555E+000   8.3965E+001   6.6562E+001
argilito        56.00       1175.61   3.3538E+001   2.3420E+000   8.4603E+001   6.6312E+001
argilito        56.00       1175.46   3.3241E+001   2.3392E+000   8.5424E+001   6.7006E+001
argilito        56.00       1175.31   3.3507E+001   2.3329E+000   8.5911E+001   6.8576E+001
argilito        56.00       1175.16   3.3655E+001   2.3325E+000   8.5857E+001   6.9951E+001
argilito        56.00       1175.00   3.3672E+001   2.3246E+000   8.5847E+001   7.0441E+001
argilito        56.00       1174.85   3.4132E+001   2.3304E+000   8.5746E+001   7.0500E+001
argilito        56.00       1174.70   3.4964E+001   2.3430E+000   8.5787E+001   7.0500E+001
argilito        56.00       1174.55   3.5403E+001   2.3421E+000   8.5961E+001   6.9922E+001
argilito        56.00       1174.39   3.5761E+001   2.3356E+000   8.6006E+001   6.8976E+001
argilito        56.00       1174.24   3.6312E+001   2.3278E+000   8.6043E+001   6.8168E+001
argilito        56.00       1174.09   3.6212E+001   2.3221E+000   8.6283E+001   6.8000E+001
argilito        56.00       1173.94   3.5677E+001   2.3108E+000   8.6654E+001   6.8391E+001
argilito        56.00       1173.78   3.5194E+001   2.3056E+000   8.6624E+001   6.8696E+001
argilito        56.00       1173.63   3.4861E+001   2.3019E+000   8.6669E+001   6.8750E+001
arenito         49.00       1173.48   3.4915E+001   2.3073E+000   8.6728E+001   6.8750E+001
arenito         49.00       1173.33   3.4531E+001   2.3201E+000   8.6739E+001   6.8750E+001
arenito         49.00       1173.18   3.4303E+001   2.3127E+000   8.7127E+001   6.8750E+001
arenito         49.00       1173.02   3.4451E+001   2.2980E+000   8.6994E+001   6.8949E+001
arenito         49.00       1172.87   3.5337E+001   2.3038E+000   8.6778E+001   6.9200E+001
arenito         49.00       1172.72   3.5546E+001   2.3180E+000   8.6111E+001   6.9049E+001
arenito         49.00       1172.57   3.7358E+001   2.3210E+000   8.5129E+001   6.9000E+001
arenito         49.00       1172.41   4.0581E+001   2.3549E+000   8.4140E+001   6.9000E+001
arenito         49.00       1172.26   4.3858E+001   2.4141E+000   8.2842E+001   6.9000E+001
arenito         49.00       1172.11   4.6844E+001   2.4520E+000   8.2067E+001   6.9000E+001
arenito         49.00       1171.96   4.9834E+001   2.3862E+000   8.2666E+001   6.8796E+001
arenito         49.00       1171.80   5.2474E+001   2.2930E+000   8.6952E+001   6.8750E+001
arenito         49.00       1171.65   5.4289E+001   2.2645E+000   8.9750E+001   6.8339E+001
arenito         49.00       1171.50   5.6252E+001   2.3445E+000   8.9556E+001   6.8250E+001
arenito         49.00       1171.35   5.6979E+001   2.3901E+000   8.6234E+001   6.8870E+001
arenito         49.00       1171.19   5.7243E+001   2.4101E+000   8.1555E+001   7.0658E+001
arenito         49.00       1171.04   5.8155E+001   2.4222E+000   7.8367E+001   7.1832E+001
arenito         49.00       1170.89   5.9207E+001   2.4574E+000   7.6056E+001   7.1791E+001
arenito         49.00       1170.74   5.8878E+001   2.4916E+000   7.7043E+001   7.1750E+001
arenito         49.00       1170.58   5.8025E+001   2.4533E+000   8.6296E+001   7.1540E+001
arenito         49.00       1170.43   5.7313E+001   2.3490E+000   9.1426E+001   7.0658E+001
arenito         49.00       1170.28   5.6130E+001   2.3318E+000   9.1158E+001   6.9021E+001
arenito         49.00       1170.13   5.3519E+001   2.3718E+000   8.8962E+001   6.8326E+001
arenito         49.00       1169.97   5.0597E+001   2.3645E+000   8.1817E+001   6.8463E+001
arenito         49.00       1169.82   4.7988E+001   2.3577E+000   7.7626E+001   6.8500E+001
arenito         49.00       1169.67   4.6844E+001   2.3416E+000   7.8530E+001   6.8927E+001
arenito         49.00       1169.52   4.7293E+001   2.3519E+000   8.0156E+001   6.8785E+001
arenito         49.00       1169.37   4.8098E+001   2.3420E+000   8.1310E+001   6.8750E+001
arenito         49.00       1169.21   4.7242E+001   2.3374E+000   8.3402E+001   6.8750E+001
arenito         49.00       1169.06   4.6310E+001   2.3405E+000   8.3454E+001   6.8966E+001
arenito         49.00       1168.91   4.6775E+001   2.3384E+000   8.3330E+001   6.9217E+001
arenito         49.00       1168.76   4.8562E+001   2.3214E+000   8.3658E+001   6.9468E+001
arenito         49.00       1168.60   4.9140E+001   2.3234E+000   8.3537E+001   6.9718E+001
arenito         49.00       1168.45   4.9450E+001   2.3266E+000   8.4156E+001   6.9750E+001
arenito         49.00       1168.30   4.9685E+001   2.3191E+000   8.4676E+001   6.9750E+001
arenito         49.00       1168.15   5.0109E+001   2.3436E+000   8.4519E+001   6.9529E+001
arenito         49.00       1167.99   4.8570E+001   2.3399E+000   8.4447E+001   6.9279E+001
arenito         49.00       1167.84   4.6036E+001   2.3328E+000   8.4355E+001   6.9028E+001
arenito         49.00       1167.69   4.3138E+001   2.3133E+000   8.4822E+001   6.8778E+001
argilito        56.00       1167.54   4.0275E+001   2.3155E+000   8.5230E+001   6.8750E+001
argilito        56.00       1167.38   3.7484E+001   2.3285E+000   8.5097E+001   6.8526E+001
argilito        56.00       1167.23   3.6051E+001   2.3453E+000   8.5252E+001   6.8500E+001
argilito        56.00       1167.08   3.5112E+001   2.3326E+000   8.5976E+001   6.9625E+001
argilito        56.00       1166.93   3.3871E+001   2.3373E+000   8.6761E+001   7.0653E+001
argilito        56.00       1166.77   3.2662E+001   2.3416E+000   8.7058E+001   7.0976E+001
argilito        56.00       1166.62   3.1799E+001   2.3484E+000   8.5615E+001   7.1000E+001
argilito        56.00       1166.47   3.1792E+001   2.3526E+000   8.3909E+001   7.1000E+001
argilito        56.00       1166.32   3.2004E+001   2.3640E+000   8.2998E+001   7.0543E+001
argilito        56.00       1166.16   3.1680E+001   2.3613E+000   8.2747E+001   6.9584E+001
argilito        56.00       1166.01   3.1098E+001   2.3628E+000   8.3269E+001   6.8811E+001
argilito        56.00       1165.86   3.0704E+001   2.3307E+000   8.3768E+001   6.8750E+001
argilito        56.00       1165.71   3.0675E+001   2.3132E+000   8.3851E+001   6.9212E+001
argilito        56.00       1165.56   3.2063E+001   2.3027E+000   8.3674E+001   6.9481E+001
argilito        56.00       1165.40   3.4124E+001   2.2964E+000   8.3205E+001   6.9500E+001
argilito        56.00       1165.25   3.6297E+001   2.3044E+000   8.2761E+001   6.9733E+001
argilito        56.00       1165.10   3.8618E+001   2.3424E+000   8.1314E+001   6.9282E+001
argilito        56.00       1164.95   4.1017E+001   2.3628E+000   8.0482E+001   6.9484E+001
argilito        56.00       1164.79   4.2366E+001   2.3386E+000   8.1307E+001   6.9735E+001
argilito        56.00       1164.64   4.2724E+001   2.3304E+000   8.2237E+001   6.9986E+001
argilito        56.00       1164.49   4.1609E+001   2.3196E+000   8.3907E+001   7.0000E+001
argilito        56.00       1164.34   4.0121E+001   2.3304E+000   8.4789E+001   6.9763E+001
argilito        56.00       1164.18   4.0257E+001   2.3434E+000   8.4322E+001   6.9750E+001
argilito        56.00       1164.03   4.0411E+001   2.3087E+000   8.3735E+001   6.9512E+001
argilito        56.00       1163.88   4.0275E+001   2.3242E+000   8.2867E+001   6.9261E+001
argilito        56.00       1163.73   4.0986E+001   2.3556E+000   8.1190E+001   6.8771E+001
argilito        56.00       1163.57   4.2747E+001   2.4012E+000   7.9990E+001   6.8269E+001
argilito        56.00       1163.42   4.5055E+001   2.4377E+000   7.8673E+001   6.8250E+001
argilito        56.00       1163.27   4.7096E+001   2.4670E+000   7.7254E+001   6.7767E+001
argilito        56.00       1163.12   4.9124E+001   2.4980E+000   7.6402E+001   6.7992E+001
argilito        56.00       1162.96   5.0642E+001   2.5223E+000   7.5854E+001   6.8728E+001
argilito        56.00       1162.81   5.2074E+001   2.5571E+000   7.5552E+001   7.0212E+001
argilito        56.00       1162.66   5.1452E+001   2.5746E+000   7.6595E+001   7.0738E+001
arenito         49.00       1162.51   4.7690E+001   2.5182E+000   7.8728E+001   7.0750E+001
arenito         49.00       1162.35   4.3050E+001   2.4384E+000   8.0883E+001   7.0750E+001
arenito         49.00       1162.20   3.9205E+001   2.3898E+000   8.2846E+001   7.0504E+001
arenito         49.00       1162.05   3.7220E+001   2.3979E+000   8.2925E+001   6.9759E+001
arenito         49.00       1161.90   3.7195E+001   2.3743E+000   8.2249E+001   6.8760E+001
arenito         49.00       1161.75   3.8312E+001   2.3561E+000   8.2096E+001   6.8502E+001
arenito         49.00       1161.59   4.1377E+001   2.3660E+000   8.2338E+001   6.8749E+001
arenito         49.00       1161.44   4.4605E+001   2.3979E+000   8.2534E+001   6.8501E+001
arenito         49.00       1161.29   4.6940E+001   2.4490E+000   8.0676E+001   6.8750E+001
arenito         49.00       1161.14   4.8514E+001   2.4700E+000   7.8424E+001   6.8500E+001
arenito         49.00       1160.98   4.9258E+001   2.4700E+000   7.6373E+001   6.8500E+001
arenito         49.00       1160.83   4.8648E+001   2.4650E+000   7.5888E+001   6.8500E+001
arenito         49.00       1160.68   4.6829E+001   2.4671E+000   7.6074E+001   6.8503E+001
argilito        56.00       1160.53   4.3827E+001   2.4751E+000   7.5336E+001   6.8747E+001
argilito        56.00       1160.37   4.0985E+001   2.4853E+000   7.4346E+001   6.8500E+001
argilito        56.00       1160.22   3.8912E+001   2.5059E+000   7.2727E+001   6.8495E+001
argilito        56.00       1160.07   3.8562E+001   2.5011E+000   7.1148E+001   6.8250E+001
argilito        56.00       1159.92   3.9411E+001   2.4601E+000   7.3704E+001   6.8238E+001
argilito        56.00       1159.76   4.1135E+001   2.4224E+000   8.0486E+001   6.7723E+001
argilito        56.00       1159.61   4.2692E+001   2.3628E+000   9.3148E+001   6.6736E+001
argilito        56.00       1159.46   4.3544E+001   2.3561E+000   9.4964E+001   6.6242E+001
argilito        56.00       1159.31   4.2848E+001   2.3891E+000   9.3730E+001   6.6009E+001
argilito        56.00       1159.15   4.1597E+001   2.3658E+000   8.9308E+001   6.6240E+001
argilito        56.00       1159.00   4.1075E+001   2.3837E+000   8.1247E+001   6.6030E+001
argilito        56.00       1158.85   4.0624E+001   2.3517E+000   7.9710E+001   6.6813E+001
argilito        56.00       1158.70   4.0190E+001   2.3456E+000   8.1128E+001   6.8295E+001
argilito        56.00       1158.54   4.0132E+001   2.3376E+000   8.2488E+001   6.9238E+001
argilito        56.00       1158.39   4.0449E+001   2.3318E+000   8.4781E+001   6.8987E+001
