Rock Code Depth1(m) RHOB GR SP DT
ARENITO 49.0 3076.6512 2.5215 46.8498 30.8709 63.8027
ARENITO 49.0 3076.8036 2.5291 52.4852 30.8896 64.007
ARENITO 49.0 3076.956 2.5434 61.7532 31.1172 64.2225
ARENITO 49.0 3077.1084 2.5508 76.3017 31.1172 64.0259
ARENITO 49.0 3077.2608 2.5631 88.5203 31.0965 63.8755
ARENITO 49.0 3077.4132 2.5883 94.8831 30.8494 63.7163
ARENITO 49.0 3077.5656 2.591 88.5196 30.6679 63.4883
ARENITO 49.0 3077.718 2.5635 75.7136 31.1848 63.4837
ARENITO 49.0 3077.8704 2.5809 60.9064 31.926 63.4193
FOLHELHO 57.0 3078.0228 2.59 51.0529 32.6418 63.2575
FOLHELHO 57.0 3078.1752 2.5699 52.5547 33.1606 63.4531
FOLHELHO 57.0 3078.3276 2.5439 62.528 33.8514 63.6138
FOLHELHO 57.0 3078.48 2.5521 81.0436 34.0979 63.7763
FOLHELHO 57.0 3078.6324 2.5462 113.0957 34.3713 63.1372
FOLHELHO 57.0 3078.7848 2.5579 144.5487 34.947 62.1732
FOLHELHO 57.0 3078.9372 2.5681 165.6905 36.1265 61.1487
FOLHELHO 57.0 3079.0896 2.5877 175.3378 36.8659 60.4512
FOLHELHO 57.0 3079.242 2.6018 171.4013 37.5494 60.6868
FOLHELHO 57.0 3079.3944 2.5939 160.7186 37.7369 61.8677
FOLHELHO 57.0 3079.5468 2.5833 144.4597 37.4605 62.457
FOLHELHO 57.0 3079.6992 2.5485 127.4113 36.9353 62.6764
FOLHELHO 57.0 3079.8516 2.5359 105.9227 36.1621 63.3334
ARENITO 49.0 3080.004 2.5639 83.9721 35.2063 63.6052
ARENITO 49.0 3080.1564 2.5703 70.8496 34.5323 63.3817
ARENITO 49.0 3080.3088 2.5668 64.6892 34.2516 63.2633
ARENITO 49.0 3080.4612 2.5682 63.3548 33.7575 62.7468
ARENITO 49.0 3080.6136 2.5767 68.2758 33.2991 62.5379
ARENITO 49.0 3080.766 2.5737 78.1622 33.0519 62.8961
ARENITO 49.0 3080.9184 2.5623 91.7355 32.8411 63.3266
ARENITO 49.0 3081.0708 2.5701 106.6413 32.914 63.8381
ARENITO 49.0 3081.2232 2.5636 114.0638 33.371 63.8078
ARENITO 49.0 3081.3756 2.5498 116.7196 33.5417 63.5607
ARENITO 49.0 3081.528 2.5483 116.9932 33.2558 63.0357
ARENITO 49.0 3081.6804 2.5788 119.2091 32.8019 62.4331
ARENITO 49.0 3081.8328 2.6164 125.035 32.5948 62.1796
ARENITO 49.0 3081.9852 2.6126 136.6116 32.554 62.4385
FOLHELHO 57.0 3082.1376 2.5793 148.7192 32.3485 62.7136
FOLHELHO 57.0 3082.29 2.5886 150.4962 32.3066 62.8726
FOLHELHO 57.0 3082.4424 2.568 137.5668 32.1449 63.0904
FOLHELHO 57.0 3082.5948 2.5393 114.1999 32.4343 63.2426
FOLHELHO 57.0 3082.7472 2.5139 107.3162 32.9286 62.6465
FOLHELHO 57.0 3082.8996 2.5266 119.8415 33.3783 62.0162
FOLHELHO 57.0 3083.052 2.5726 146.4879 33.4892 62.2494
FOLHELHO 57.0 3083.2044 2.6061 156.0025 32.8593 62.8034
FOLHELHO 57.0 3083.3568 2.619 141.6089 31.763 63.1734
FOLHELHO 57.0 3083.5092 2.6068 104.5896 31.3162 63.5286
FOLHELHO 57.0 3083.6616 2.5793 81.4312 31.0697 63.5268
FOLHELHO 57.0 3083.814 2.5515 69.4614 30.8225 63.8255
FOLHELHO 57.0 3083.9664 2.5525 65.6513 30.6246 64.4777
ARENITO 49.0 3084.1188 2.5606 70.3166 30.6746 64.8274
ARENITO 49.0 3084.2712 2.5523 77.2456 30.9713 64.7366
ARENITO 49.0 3084.4236 2.5539 84.7652 31.5167 64.4444
ARENITO 49.0 3084.576 2.5562 90.2536 32.1541 64.0459
ARENITO 49.0 3084.7284 2.5663 88.9112 32.2444 64.0254
ARENITO 49.0 3084.8808 2.5658 85.4394 31.6971 64.6022
ARENITO 49.0 3085.0332 2.5495 80.368 31.1172 64.7722
ARENITO 49.0 3085.1856 2.5687 76.7838 31.0632 64.2969
ARENITO 49.0 3085.338 2.5551 76.9742 30.8161 63.2158
ARENITO 49.0 3085.4904 2.5155 81.5847 30.6246 62.4727
ARENITO 49.0 3085.6428 2.5009 84.8263 30.5682 62.7718
ARENITO 49.0 3085.7952 2.5149 81.5299 30.265 63.6873
ARENITO 49.0 3085.9476 2.5166 67.8938 29.8282 64.9563
ARENITO 49.0 3086.1 2.5065 46.7647 29.6395 65.8962
ARENITO 49.0 3086.2524 2.485 36.3935 29.5809 66.0869
ARENITO 49.0 3086.4048 2.4713 32.2358 29.3932 66.0267
ARENITO 49.0 3086.5572 2.472 31.8988 29.3932 65.7761
ARENITO 49.0 3086.7096 2.4791 32.1899 29.3328 65.624
ARENITO 49.0 3086.862 2.4656 32.3122 29.1469 65.8615
ARENITO 49.0 3087.0144 2.4527 33.2641 29.2091 66.3882
ARENITO 49.0 3087.1668 2.4849 35.1276 29.5189 66.9258
ARENITO 49.0 3087.3192 2.4947 38.6091 30.012 67.148
ARENITO 49.0 3087.4716 2.4931 44.6126 30.4423 66.8936
ARENITO 49.0 3087.624 2.494 52.052 30.8187 66.2767
ARENITO 49.0 3087.7764 2.4803 63.1232 31.4284 65.4234
ARENITO 49.0 3087.9288 2.481 80.7244 31.7415 64.5406
ARENITO 49.0 3088.0812 2.484 99.6283 32.169 64.1108
ARENITO 49.0 3088.2336 2.4953 112.9529 32.2811 64.1337
ARENITO 49.0 3088.386 2.5125 114.6171 31.9668 64.5527
ARENITO 49.0 3088.5384 2.5424 101.4694 31.6097 65.0014
ARENITO 49.0 3088.6908 2.5661 88.5264 31.5404 64.9391
ARENITO 49.0 3088.8432 2.5689 84.6924 31.433 64.5323
ARENITO 49.0 3088.9956 2.5435 93.3799 31.5392 64.1522
ARENITO 49.0 3089.148 2.5374 104.1298 31.2923 64.2168
ARENITO 49.0 3089.3004 2.5567 105.2081 30.9743 64.3169
ARENITO 49.0 3089.4528 2.5542 96.2024 30.6969 64.4318
ARENITO 49.0 3089.6052 2.5396 81.8338 30.7977 64.5229
ARENITO 49.0 3089.7576 2.5218 71.0478 30.4769 64.4128
ARENITO 49.0 3089.91 2.4962 60.7132 29.9837 64.3432
ARENITO 49.0 3090.0624 2.485 51.8292 29.5644 64.6334
ARENITO 49.0 3090.2148 2.4639 47.778 29.3175 64.7223
ARENITO 49.0 3090.3672 2.4583 48.9183 29.223 64.7185
ARENITO 49.0 3090.5196 2.4802 56.7592 29.3932 64.8813
ARENITO 49.0 3090.672 2.5053 67.2697 29.3932 65.119
ARENITO 49.0 3090.8244 2.52 73.3123 29.3932 65.267
ARENITO 49.0 3090.9768 2.5097 73.8622 29.472 65.4533
ARENITO 49.0 3091.1292 2.494 72.2725 29.7191 65.4226
ARENITO 49.0 3091.2816 2.5074 74.2227 30.1266 65.2222
ARENITO 49.0 3091.434 2.5433 83.5771 30.6246 64.8911
ARENITO 49.0 3091.5864 2.5795 96.3809 30.7061 64.3885
ARENITO 49.0 3091.7388 2.5705 101.893 30.953 64.0379
ARENITO 49.0 3091.8912 2.5335 94.0088 31.1172 63.6042
ARENITO 49.0 3092.0436 2.5264 74.9206 31.2005 63.2368
ARENITO 49.0 3092.196 2.5408 59.7163 31.532 62.8846
ARENITO 49.0 3092.3484 2.5329 52.6179 32.0257 62.3648
ARENITO 49.0 3092.5008 2.5298 53.0522 32.4338 61.8007
ARENITO 49.0 3092.6532 2.5337 58.4051 32.6809 61.5043
ARENITO 49.0 3092.8056 2.5557 65.8676 33.2747 61.4745
ARENITO 49.0 3092.958 2.5667 76.5731 34.4209 61.4332
ARENITO 49.0 3093.1104 2.5663 89.2037 35.4095 61.3286
ARENITO 49.0 3093.2628 2.5529 96.752 36.2199 61.7049
ARENITO 49.0 3093.4152 2.5572 98.4588 36.4463 62.45
ARENITO 49.0 3093.5676 2.5627 92.7858 35.8398 63.3072
ARENITO 49.0 3093.72 2.5688 84.848 34.5133 63.6145
ARENITO 49.0 3093.8724 2.5747 78.0652 33.306 63.2659
ARENITO 49.0 3094.0248 2.554 72.4373 32.566 62.8699
ARENITO 49.0 3094.1772 2.5569 70.6263 31.9171 62.9325
ARENITO 49.0 3094.3296 2.5642 73.6875 31.7029 63.183
ARENITO 49.0 3094.482 2.5436 77.639 31.856 63.68
ARENITO 49.0 3094.6344 2.5108 78.4403 31.6671 64.4295
ARENITO 49.0 3094.7868 2.4987 73.1291 30.9822 64.8924
ARENITO 49.0 3094.9392 2.4981 62.2229 30.1865 65.0596
ARENITO 49.0 3095.0916 2.4987 52.3958 29.982 64.7226
ARENITO 49.0 3095.244 2.4912 47.9687 30.2292 64.1906
ARENITO 49.0 3095.3964 2.4928 47.9177 30.3783 63.8286
ARENITO 49.0 3095.5488 2.5002 51.3785 30.3783 63.7381
ARENITO 49.0 3095.7012 2.5122 56.3221 30.3783 64.0798
ARENITO 49.0 3095.8536 2.5298 61.3393 30.1791 64.8504
ARENITO 49.0 3096.006 2.5391 63.9193 29.7857 65.5621
ARENITO 49.0 3096.1584 2.5428 61.4814 29.6395 66.1803
ARENITO 49.0 3096.3108 2.542 56.6189 29.9448 66.4281
ARENITO 49.0 3096.4632 2.5206 54.2366 30.4806 66.4868
ARENITO 49.0 3096.6156 2.5114 55.2813 30.7273 66.32
ARENITO 49.0 3096.768 2.5185 56.4655 31.0781 65.5192
ARENITO 49.0 3096.9204 2.512 54.89 31.2593 64.336
ARENITO 49.0 3097.0728 2.5044 51.9771 31.1172 63.5971
ARENITO 49.0 3097.2252 2.5182 49.2139 31.2226 63.7664
ARENITO 49.0 3097.3776 2.5462 45.8753 31.0453 64.596
ARENITO 49.0 3097.53 2.5642 41.1201 30.1987 65.132
ARENITO 49.0 3097.6824 2.5629 35.883 29.2101 65.5398
ARENITO 49.0 3097.8348 2.5398 32.8466 28.5461 65.7371
ARENITO 49.0 3097.9872 2.5286 33.1291 28.4081 65.7592
ARENITO 49.0 3098.1396 2.5387 36.0131 28.2989 65.7871
ARENITO 49.0 3098.292 2.5463 41.4349 27.9416 65.8765
ARENITO 49.0 3098.4444 2.5515 49.746 27.3374 66.0992
ARENITO 49.0 3098.5968 2.5557 59.7967 26.8193 66.3045
ARENITO 49.0 3098.7492 2.552 68.8488 26.7961 66.3641
ARENITO 49.0 3098.9016 2.5279 77.0576 27.1561 66.2223
ARENITO 49.0 3099.054 2.5154 85.593 27.8763 65.8569
ARENITO 49.0 3099.2064 2.5031 93.071 28.6357 65.6565
ARENITO 49.0 3099.3588 2.5043 96.896 28.9006 65.9233
ARENITO 49.0 3099.5112 2.5253 92.878 28.9006 66.1837
ARENITO 49.0 3099.6636 2.5279 83.8393 29.132 66.1665
ARENITO 49.0 3099.816 2.5223 77.5964 29.7428 65.4011
ARENITO 49.0 3099.9684 2.5117 80.2145 30.4832 64.1627
ARENITO 49.0 3100.1208 2.5041 91.6071 30.9884 63.4474
ARENITO 49.0 3100.2732 2.5082 103.5216 30.762 63.0942
ARENITO 49.0 3100.4256 2.5309 107.3658 29.9012 63.0111
ARENITO 49.0 3100.578 2.5479 99.7669 28.9141 63.3072
ARENITO 49.0 3100.7304 2.5396 86.8843 27.8068 63.7823
ARENITO 49.0 3100.8828 2.5353 78.7356 27.0555 64.7508
ARENITO 49.0 3101.0352 2.5552 81.2886 27.052 65.6847
ARENITO 49.0 3101.1876 2.5807 89.4658 27.1767 65.9862
ARENITO 49.0 3101.34 2.589 92.8751 27.0539 66.1492
ARENITO 49.0 3101.4924 2.5808 91.7621 26.6841 66.3368
ARENITO 49.0 3101.6448 2.5803 85.2111 26.4362 66.3117
ARENITO 49.0 3101.7972 2.5515 67.724 26.0667 66.1095
ARENITO 49.0 3101.9496 2.5102 51.7463 25.8196 65.835
ARENITO 49.0 3102.102 2.5042 45.3561 25.4466 65.8652
ARENITO 49.0 3102.2544 2.5182 47.7581 25.0797 66.0384
ARENITO 49.0 3102.4068 2.5156 56.5287 24.9602 65.9057
ARENITO 49.0 3102.5592 2.4987 66.8475 24.9602 65.5292
ARENITO 49.0 3102.7116 2.4905 72.3021 24.703 65.2069
ARENITO 49.0 3102.864 2.4937 70.4405 23.9498 64.9036
ARENITO 49.0 3103.0164 2.497 63.2695 23.0915 64.7905
ARENITO 49.0 3103.1688 2.5071 53.7456 22.6129 64.9703
ARENITO 49.0 3103.3212 2.5282 45.8293 22.4974 65.194
ARENITO 49.0 3103.4736 2.5255 42.5322 22.3652 65.3678
ARENITO 49.0 3103.626 2.5097 43.7167 22.1185 65.6257
ARENITO 49.0 3103.7784 2.5044 46.4982 21.8717 65.9492
ARENITO 49.0 3103.9308 2.5003 49.205 21.4904 65.9509
ARENITO 49.0 3104.0832 2.5084 51.9055 20.8625 65.4823
ARENITO 49.0 3104.2356 2.5476 55.1106 20.5271 64.9956
ARENITO 49.0 3104.388 2.5745 60.7189 21.2067 64.6997
ARENITO 49.0 3104.5404 2.5625 66.6119 21.8953 64.5322
ARENITO 49.0 3104.6928 2.5419 67.414 22.1421 64.4877
ARENITO 49.0 3104.8452 2.5423 63.6283 22.1133 64.8232
ARENITO 49.0 3104.9976 2.5523 59.1786 22.0048 65.3407
ARENITO 49.0 3105.15 2.5357 58.9498 22.0048 65.1703
ARENITO 49.0 3105.3024 2.5266 65.503 22.0048 64.4342
ARENITO 49.0 3105.4548 2.5127 78.5337 22.1453 64.0024
ARENITO 49.0 3105.6072 2.5013 87.5176 22.392 64.1382
ARENITO 49.0 3105.7596 2.499 87.3633 22.6389 64.6324
ARENITO 49.0 3105.912 2.5208 78.7115 23.0284 65.2631
ARENITO 49.0 3106.0644 2.5517 62.95 23.3795 65.5082
ARENITO 49.0 3106.2168 2.5609 48.9512 23.4825 65.6039
ARENITO 49.0 3106.3692 2.5661 38.723 23.3383 65.9798
ARENITO 49.0 3106.5216 2.5381 34.4238 23.0911 66.1869
ARENITO 49.0 3106.674 2.5071 35.0143 22.9899 66.0688
ARENITO 49.0 3106.8264 2.4909 36.6132 23.2821 65.8981
ARENITO 49.0 3106.9788 2.4781 38.5949 23.6295 65.7178
ARENITO 49.0 3107.1312 2.4818 41.4364 23.5809 65.5772
ARENITO 49.0 3107.2836 2.502 43.497 23.6307 65.6275
ARENITO 49.0 3107.436 2.5258 44.1878 23.58 65.8985
ARENITO 49.0 3107.5884 2.5422 44.118 23.1831 66.1889
ARENITO 49.0 3107.7408 2.5286 43.3863 23.14 66.1346
ARENITO 49.0 3107.8932 2.5225 42.3452 23.5376 65.8229
ARENITO 49.0 3108.0456 2.5106 41.9802 23.7288 65.4411
ARENITO 49.0 3108.198 2.4979 42.0119 23.8807 65.2257
ARENITO 49.0 3108.3504 2.4929 42.0629 23.9751 65.2493
ARENITO 49.0 3108.5028 2.496 43.4284 23.9751 65.443
ARENITO 49.0 3108.6552 2.5071 46.7129 23.9751 65.7564
ARENITO 49.0 3108.8076 2.5013 50.9832 24.1297 65.7301
ARENITO 49.0 3108.96 2.4761 56.1687 24.3766 65.2591
ARENITO 49.0 3109.1124 2.4746 60.902 24.3115 64.9741
ARENITO 49.0 3109.2648 2.4927 63.1721 24.0648 64.7787
ARENITO 49.0 3109.4172 2.5 63.9602 24.1322 64.7833
ARENITO 49.0 3109.5696 2.5064 63.5876 24.2213 65.1262
ARENITO 49.0 3109.722 2.5113 61.2965 24.2213 65.2229
ARENITO 49.0 3109.8744 2.5081 54.3025 24.2213 65.3167
ARENITO 49.0 3110.0268 2.5209 47.9177 24.3812 65.7117
ARENITO 49.0 3110.1792 2.5237 45.4062 24.6284 65.8544
ARENITO 49.0 3110.3316 2.5268 48.0487 24.875 65.9352
ARENITO 49.0 3110.484 2.547 54.2158 25.1219 66.7746
ARENITO 49.0 3110.6364 2.5427 60.1805 25.5317 66.8564
ARENITO 49.0 3110.7888 2.5009 61.3733 26.025 66.3559
ARENITO 49.0 3110.9412 2.4718 59.2334 26.028 66.0541
ARENITO 49.0 3111.0936 2.4747 61.1261 26.2742 65.3529
ARENITO 49.0 3111.246 2.5005 67.72 26.9339 64.769
ARENITO 49.0 3111.3984 2.5009 77.0807 27.3424 64.8394
ARENITO 49.0 3111.5508 2.4913 77.6696 27.423 65.005
ARENITO 49.0 3111.7032 2.485 67.8589 27.5902 65.275
ARENITO 49.0 3111.8556 2.4993 52.8558 28.1719 65.4213
ARENITO 49.0 3112.008 2.5063 45.4453 28.4081 65.369
ARENITO 49.0 3112.1604 2.5101 46.5493 28.5771 65.9206
ARENITO 49.0 3112.3128 2.5079 50.8734 28.6544 66.5994
ARENITO 49.0 3112.4652 2.5019 56.2575 28.8244 67.0626
ARENITO 49.0 3112.6176 2.5 62.9076 29.0716 67.117
ARENITO 49.0 3112.77 2.5042 69.9017 29.4905 66.7378
ARENITO 49.0 3112.9224 2.506 79.4206 29.4673 66.2025
ARENITO 49.0 3113.0748 2.5109 83.0816 28.8748 65.9318
ARENITO 49.0 3113.2272 2.5172 75.6694 28.4807 65.9575
ARENITO 49.0 3113.3796 2.519 56.6019 28.2341 66.0576
ARENITO 49.0 3113.532 2.5359 40.3642 28.1618 66.2641
ARENITO 49.0 3113.6844 2.5457 32.9474 28.3373 66.693
ARENITO 49.0 3113.8368 2.5369 30.6662 28.7609 67.2661
ARENITO 49.0 3113.9892 2.5465 33.5664 29.4308 67.7232
ARENITO 49.0 3114.1416 2.5519 41.6683 30.1716 67.5121
ARENITO 49.0 3114.294 2.5461 54.3345 30.7348 66.8075
ARENITO 49.0 3114.4464 2.5005 72.9676 31.0494 65.7895
ARENITO 49.0 3114.5988 2.4673 87.2156 30.9379 64.7962
ARENITO 49.0 3114.7512 2.4604 89.3599 30.3305 64.4281
ARENITO 49.0 3114.9036 2.4762 76.4103 29.0495 64.7905
ARENITO 49.0 3115.056 2.496 60.3818 28.1111 65.599
ARENITO 49.0 3115.2084 2.5202 51.5143 27.7335 66.4279
ARENITO 49.0 3115.3608 2.5558 52.0386 27.6692 66.7851
ARENITO 49.0 3115.5132 2.5829 55.1299 27.6692 66.9109
ARENITO 49.0 3115.6656 2.5851 56.0551 27.6692 66.8619
ARENITO 49.0 3115.818 2.5501 54.6141 27.6692 66.0119
ARENITO 49.0 3115.9704 2.5217 53.1919 27.6692 65.2491
ARENITO 49.0 3116.1228 2.5092 55.3066 27.4835 64.9367
ARENITO 49.0 3116.2752 2.5304 60.2153 27.423 64.6982
ARENITO 49.0 3116.4276 2.5364 65.7203 27.423 64.6756
ARENITO 49.0 3116.58 2.5298 73.2617 27.6105 64.269
ARENITO 49.0 3116.7324 2.5172 82.7058 27.8577 63.8703
ARENITO 49.0 3116.8848 2.5209 88.8703 27.1582 63.9418
ARENITO 49.0 3117.0372 2.5268 87.2424 26.172 63.8726
ARENITO 49.0 3117.1896 2.5549 80.3621 25.755 63.9539
ARENITO 49.0 3117.342 2.5768 71.0385 25.3167 64.5311
ARENITO 49.0 3117.4944 2.5909 60.9244 25.015 64.61
ARENITO 49.0 3117.6468 2.5953 53.252 24.768 65.0556
ARENITO 49.0 3117.7992 2.595 48.5679 24.1348 65.5791
ARENITO 49.0 3117.9516 2.5948 46.9819 23.3933 65.6478
ARENITO 49.0 3118.104 2.5578 47.8933 23.2362 65.6372
ARENITO 49.0 3118.2564 2.5439 49.6235 23.2362 65.5185
ARENITO 49.0 3118.4088 2.5532 50.9183 23.6278 65.3283
ARENITO 49.0 3118.5612 2.5559 51.1548 23.9248 65.2476
ARENITO 49.0 3118.7136 2.5216 50.1677 24.3686 65.1176
ARENITO 49.0 3118.866 2.5002 51.0429 25.0605 65.1275
ARENITO 49.0 3119.0184 2.5195 56.7463 25.6022 65.017
ARENITO 49.0 3119.1708 2.5161 64.5832 26.0962 64.4636
ARENITO 49.0 3119.3232 2.5414 74.0853 26.79 63.5687
ARENITO 49.0 3119.4756 2.5187 89.1493 27.3311 62.9817
ARENITO 49.0 3119.628 2.5055 104.4522 27.423 62.9293
ARENITO 49.0 3119.7804 2.5236 108.3921 27.8257 63.3471
ARENITO 49.0 3119.9328 2.5443 102.4251 28.5222 64.5463
ARENITO 49.0 3120.0852 2.5536 98.2935 29.2617 64.8698
ARENITO 49.0 3120.2376 2.5647 102.314 30.206 64.6814
ARENITO 49.0 3120.39 2.5792 106.0922 31.3987 64.1407
ARENITO 49.0 3120.5424 2.5686 105.4408 32.6313 63.4161
ARENITO 49.0 3120.6948 2.565 103.3364 33.6613 62.4561
ARENITO 49.0 3120.8472 2.5707 101.4489 34.65 62.1217
ARENITO 49.0 3120.9996 2.5542 98.5927 34.8113 62.2568
ARENITO 49.0 3121.152 2.5559 96.4426 34.6043 62.667
ARENITO 49.0 3121.3044 2.5535 93.3477 34.1494 63.835
ARENITO 49.0 3121.4568 2.5639 86.6212 34.0725 64.5885
ARENITO 49.0 3121.6092 2.5828 79.2143 34.0725 64.7724
ARENITO 49.0 3121.7616 2.6079 75.9153 34.7015 64.8727
ARENITO 49.0 3121.914 2.5844 78.0002 35.0219 64.6312
ARENITO 49.0 3122.0664 2.5618 84.0754 35.0576 64.2874
ARENITO 49.0 3122.2188 2.5417 86.6359 35.0576 63.6367
ARENITO 49.0 3122.3712 2.5527 87.1156 35.0576 63.021
ARENITO 49.0 3122.5236 2.5359 86.0796 34.2045 63.5444
ARENITO 49.0 3122.676 2.545 79.9166 33.4321 64.4179
ARENITO 49.0 3122.8284 2.5625 67.8164 32.2624 65.8855
ARENITO 49.0 3122.9808 2.5596 52.4745 31.0266 66.6981
ARENITO 49.0 3123.1332 2.5728 44.0863 30.0095 66.6555
ARENITO 49.0 3123.2856 2.5897 41.2858 29.0213 66.5928
ARENITO 49.0 3123.438 2.5909 38.3382 28.2496 66.5427
ARENITO 49.0 3123.5904 2.6005 35.8627 27.726 66.7136
ARENITO 49.0 3123.7428 2.5488 34.785 27.4512 66.7809
ARENITO 49.0 3123.8952 2.5109 33.9492 26.9853 66.6534
ARENITO 49.0 3124.0476 2.5114 33.5635 26.7107 66.28
ARENITO 49.0 3124.2 2.5342 34.6313 26.2443 66.103
ARENITO 49.0 3124.3524 2.5441 37.3472 25.9709 65.5047
ARENITO 49.0 3124.5048 2.5323 40.9815 25.7237 64.9426
ARENITO 49.0 3124.6572 2.5148 44.9873 25.2555 64.7075
ARENITO 49.0 3124.8096 2.5022 47.5477 24.5387 64.3263
ARENITO 49.0 3124.962 2.5254 46.7314 24.0207 64.3785
ARENITO 49.0 3125.1144 2.5188 43.0982 23.7507 64.6609
ARENITO 49.0 3125.2668 2.5216 40.0502 23.7288 64.7332
ARENITO 49.0 3125.4192 2.5247 37.3766 23.9541 64.6462
ARENITO 49.0 3125.5716 2.5433 38.7409 24.2013 64.5
ARENITO 49.0 3125.724 2.5421 44.2568 24.674 64.6715
ARENITO 49.0 3125.8764 2.5612 53.7713 25.1682 64.8259
ARENITO 49.0 3126.0288 2.5795 66.7353 25.4345 64.9764
ARENITO 49.0 3126.1812 2.565 80.6506 25.4527 64.941
ARENITO 49.0 3126.3336 2.5323 92.3571 25.6818 64.4727
ARENITO 49.0 3126.486 2.5113 99.6214 25.699 64.0179
ARENITO 49.0 3126.6384 2.5062 98.6147 25.9298 63.707
ARENITO 49.0 3126.7908 2.4976 92.4147 25.7144 63.5007
ARENITO 49.0 3126.9432 2.5036 88.9087 25.4672 63.3001
ARENITO 49.0 3127.0956 2.5228 93.6165 25.6854 63.1939
ARENITO 49.0 3127.248 2.539 99.5871 25.4662 63.4718
ARENITO 49.0 3127.4004 2.5503 95.8535 24.9855 64.2468
ARENITO 49.0 3127.5528 2.5338 81.5159 24.4912 65.0016
ARENITO 49.0 3127.7052 2.5472 65.062 23.9968 65.4674
ARENITO 49.0 3127.8576 2.5507 53.8575 23.7395 65.4395
ARENITO 49.0 3128.01 2.5499 54.4064 23.2561 65.2454
ARENITO 49.0 3128.1624 2.5518 62.3049 22.5245 65.3818
ARENITO 49.0 3128.3148 2.5336 68.8755 22.0226 65.4355
ARENITO 49.0 3128.4672 2.5117 71.3418 22.0048 65.0022
ARENITO 49.0 3128.6196 2.5187 69.7379 21.7657 64.6964
ARENITO 49.0 3128.772 2.5394 66.477 21.5186 64.9798
ARENITO 49.0 3128.9244 2.5477 63.502 21.0321 65.1337
ARENITO 49.0 3129.0768 2.5664 58.1892 20.5378 65.1863
ARENITO 49.0 3129.2292 2.5747 50.2278 19.8016 65.1874
ARENITO 49.0 3129.3816 2.5778 42.8011 18.8205 65.0401
ARENITO 49.0 3129.534 2.567 40.6406 18.3176 65.0867
ARENITO 49.0 3129.6864 2.5451 41.9158 18.3106 65.1863
ARENITO 49.0 3129.8388 2.5192 42.5819 18.0668 65.0885
ARENITO 49.0 3129.9912 2.517 43.8978 17.8197 64.7895
ARENITO 49.0 3130.1436 2.5189 45.2204 17.8181 64.5384
ARENITO 49.0 3130.296 2.516 49.676 17.8182 64.638
ARENITO 49.0 3130.4484 2.51 55.4393 18.0641 65.0878
ARENITO 49.0 3130.6008 2.5169 56.7356 17.8158 65.3887
ARENITO 49.0 3130.7532 2.4962 52.3417 17.3255 65.6843
ARENITO 49.0 3130.9056 2.5182 46.4259 17.3297 65.3313
ARENITO 49.0 3131.058 2.5491 42.5071 17.8181 64.6383
ARENITO 49.0 3131.2104 2.5648 42.6234 17.8181 64.6939
ARENITO 49.0 3131.3628 2.5626 44.8443 17.8141 65.0931
ARENITO 49.0 3131.5152 2.5487 46.8104 17.5621 65.4383
ARENITO 49.0 3131.6676 2.5382 47.9234 17.0792 65.4826
ARENITO 49.0 3131.82 2.5496 50.7503 17.0858 65.2807
ARENITO 49.0 3131.9724 2.5382 57.1825 17.3322 65.0361
ARENITO 49.0 3132.1248 2.5464 63.5568 17.5946 64.9921
ARENITO 49.0 3132.2772 2.5313 62.2385 18.3444 65.1374
ARENITO 49.0 3132.4296 2.5409 56.4936 19.33 65.1357
ARENITO 49.0 3132.582 2.5416 53.8506 20.3376 65.1066
ARENITO 49.0 3132.7344 2.5604 55.3694 21.7896 65.6229
ARENITO 49.0 3132.8868 2.5722 55.5167 22.5421 66.4822
ARENITO 49.0 3133.0392 2.5599 51.6872 23.5277 67.4707
ARENITO 49.0 3133.1916 2.5589 45.5749 24.5408 68.1785
ARENITO 49.0 3133.344 2.5228 44.6665 25.9844 67.999
ARENITO 49.0 3133.4964 2.537 49.7685 26.6973 67.2722
ARENITO 49.0 3133.6488 2.5208 56.1834 26.9164 66.0799
ARENITO 49.0 3133.8012 2.5198 61.9468 26.6395 65.1284
ARENITO 49.0 3133.9536 2.5344 65.7208 25.8702 64.9906
ARENITO 49.0 3134.106 2.5575 63.6447 24.6821 65.0794
ARENITO 49.0 3134.2584 2.5677 54.0976 24.1878 65.7417
ARENITO 49.0 3134.4108 2.5773 43.1113 23.7112 66.4725
ARENITO 49.0 3134.5632 2.5424 35.8505 23.4647 66.276
ARENITO 49.0 3134.7156 2.5099 34.0085 23.2362 66.1294
ARENITO 49.0 3134.868 2.498 35.0282 23.2557 66.0054
ARENITO 49.0 3135.0204 2.5091 37.4213 23.4825 65.5894
ARENITO 49.0 3135.1728 2.5124 40.7213 23.4825 65.0
ARENITO 49.0 3135.3252 2.5286 42.8855 23.5038 64.5747
ARENITO 49.0 3135.4776 2.538 43.4265 23.7503 64.477
ARENITO 49.0 3135.63 2.5573 43.532 23.9751 64.9329
ARENITO 49.0 3135.7824 2.5305 42.795 24.0216 65.4015
ARENITO 49.0 3135.9348 2.5161 39.6651 24.4917 65.5226
ARENITO 49.0 3136.0872 2.5087 36.1895 24.7623 65.3529
ARENITO 49.0 3136.2396 2.5176 35.9383 25.2567 65.0324
ARENITO 49.0 3136.392 2.5409 38.6086 25.699 64.9822
