Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
siltito         54.0        2325.9288        79.1868        2.6197        75.7848        88.1126
siltito         54.0        2325.7764        80.4715        2.6218        76.5858        88.9203
siltito         54.0        2325.6240        80.9933        2.6140        76.5816        89.0000
siltito         54.0        2325.4716        81.5790        2.6274        76.3080        89.0000
siltito         54.0        2325.3192        81.9781        2.6470        76.1898        88.7747
siltito         54.0        2325.1668        80.9301        2.6535        76.0475        88.0714
siltito         54.0        2325.0144        78.9836        2.6413        75.8122        87.0945
siltito         54.0        2324.8620        77.2257        2.6373        75.3005        87.0000
siltito         54.0        2324.7096        76.2479        2.6370        74.7162        87.0000
siltito         54.0        2324.5572        75.4163        2.6270        73.9061        86.7718
siltito         54.0        2324.4048        74.8639        2.6123        73.4755        86.2918
siltito         54.0        2324.2524        74.4752        2.6110        73.0830        86.0200
siltito         54.0        2324.1000        73.7553        2.6119        72.9617        85.7699
siltito         54.0        2323.9476        73.0033        2.6074        72.7281        85.7500
siltito         54.0        2323.7952        72.9462        2.6126        72.5282        85.7500
siltito         54.0        2323.6428        73.0858        2.6279        72.6505        85.5172
arenito         49.0        2323.4904        73.7943        2.6327        72.8428        85.5000
arenito         49.0        2323.3380        75.1070        2.6003        73.2218        85.2663
arenito         49.0        2323.1856        76.4609        2.6102        73.2931        84.7807
arenito         49.0        2323.0332        78.2331        2.6157        73.1584        84.0457
arenito         49.0        2322.8808        80.1793        2.6037        72.7809        83.2931
arenito         49.0        2322.7284        77.1003        2.5784        72.1572        82.5404
arenito         49.0        2322.5760        71.4378        2.5798        71.6122        81.7877
arenito         49.0        2322.4236        65.1651        2.5819        71.2136        80.7998
arenito         49.0        2322.2712        60.6346        2.5725        70.7280        80.9884
arenito         49.0        2322.1188        59.0665        2.5414        70.6117        81.2393
arenito         49.0        2321.9664        60.0823        2.5390        70.4203        81.0106
arenito         49.0        2321.8140        62.2910        2.5765        71.1168        81.0000
arenito         49.0        2321.6616        64.4753        2.6079        72.3243        81.0000
arenito         49.0        2321.5092        66.6499        2.6080        72.9335        81.0000
arenito         49.0        2321.3568        68.0323        2.6167        73.0013        81.0000
arenito         49.0        2321.2044        68.0745        2.6170        72.1473        81.0000
arenito         49.0        2321.0520        69.9762        2.6219        71.6936        81.2440
arenito         49.0        2320.8996        72.3648        2.6347        71.5398        81.4941
arenito         49.0        2320.7472        73.3763        2.6438        71.7279        81.7450
arenito         49.0        2320.5948        73.1011        2.6381        71.8280        81.9959
arenito         49.0        2320.4424        71.1789        2.6252        71.0120        82.0000
arenito         49.0        2320.2900        67.7432        2.6280        70.9503        81.7532
arenito         49.0        2320.1376        64.5059        2.6141        69.8840        81.2545
arenito         49.0        2319.9852        63.9568        2.5892        69.2928        80.7543
arenito         49.0        2319.8328        66.4131        2.5860        69.5795        80.5013
arenito         49.0        2319.6804        66.8746        2.5780        70.2155        80.5000
siltito         54.0        2319.5280        66.8750        2.5780        70.6076        80.4995
siltito         54.0        2319.3756        66.7243        2.5791        70.6562        80.2488
siltito         54.0        2319.2232        66.2675        2.6020        70.5578        79.7470
siltito         54.0        2319.0708        64.9165        2.6097        70.4139        79.2428
siltito         54.0        2318.9184        63.8698        2.5779        70.6046        78.4925
siltito         54.0        2318.7660        63.1105        2.5669        70.3103        77.7500
siltito         54.0        2318.6136        61.8317        2.5621        70.0201        77.7586
siltito         54.0        2318.4612        60.5516        2.5694        69.9721        78.2552
